         718          24          24          24
   9.0744192884850087E-004   1.6052293327466064E-003           0           0           0
 -0.13478646007921935      -0.23844558961769335               -1          -1          -1
   2.9206665702802882E-002   5.1667300212299594E-002          -1           0           0
  -9.0488731183003114E-004  -1.6006777493164878E-003           0          -1           0
  -5.7452782459709119E-002 -0.10163592809775046                0           0          -1
 -0.27310424148882639      -0.48313497859450888                0           0           1
   2.9122749507970637E-004   5.1518312498910262E-004           0           1           0
  0.13513984181125849       0.23906745073071006                1           0           0
  -2.9130792524023990E-002  -5.1533617752739146E-002           1           1           1
  0.13659035323368901       0.24163275375939355               -1          -1           0
  -2.1676239506270102E-002  -3.8346493881114559E-002          -1           0          -1
 -0.26965087711888563      -0.47702387674274538                0          -1          -1
  -4.3396974147318433E-002  -7.6771173345694360E-002           0           1           1
 -0.13623489681679432      -0.24100654919654874                1           0           1
   2.1732714328263118E-002   3.8445880987989865E-002           1           1           0
  -1.5167906830801030E-002  -2.6832896489354382E-002          -2          -1          -1
  -2.8768235189983109E-002  -5.0893093233075858E-002          -1          -2          -1
  -6.9281683457675866E-003  -1.2256676115564212E-002          -1          -1          -2
  -2.2129639345308021E-002  -3.9148674934948419E-002          -1           0           1
   1.0889975284745874E-003   1.9264684095027320E-003          -1           1           0
  -5.8497742340968238E-002 -0.10348583198734060                0          -1           1
  -1.9217161416509756E-003  -3.3995220658943285E-003           0           1          -1
   2.8843628620668190E-002   5.1025723781965363E-002           1          -1           0
   6.9604061768222033E-003   1.2313376247971229E-002           1           0          -1
   2.2136824813750688E-002   3.9161336248157923E-002           1           1           2
  -1.0863677392368930E-003  -1.9218198871620185E-003           1           2           1
  -1.5193008910816427E-002  -2.6877033403348113E-002           2           1           1
  -1.5135114371868629E-002  -2.6774582116915809E-002          -2          -2          -1
   1.9051506055116978E-004   3.3698654935798787E-004          -2          -1          -2
   1.1388819812231344E-002   2.0147245309222080E-002          -2          -1           0
  -2.8878180149270569E-003  -5.1087476484098495E-003          -2           0          -1
   2.1959443965669848E-002   3.8846961697449285E-002          -1          -2          -2
   2.1675343621674118E-002   3.8344444395846354E-002          -1          -2           0
   6.8577623220760896E-003   1.2131325611507534E-002          -1          -1           1
  -3.5352127981727764E-003  -6.2540256070924040E-003          -1           0          -2
  -7.0834694391151535E-004  -1.2530924039172798E-003          -1           1          -1
  -6.2253188080078929E-003  -1.1012910889364033E-002          -1           1           1
  -4.3306300834892265E-002  -7.6610957115884420E-002           0          -2          -1
  -2.2712310613531763E-002  -4.0179148858837915E-002           0          -1          -2
  -3.3568774093910888E-004  -5.9374113122367641E-004           0           1           2
  -1.3497324132587829E-003  -2.3877265435442757E-003           0           2           1
  -2.1952322242581267E-002  -3.8834414908656696E-002           1          -1          -1
  -2.1618614523235682E-002  -3.8244514305771860E-002           1          -1           1
  -6.8252533628179214E-003  -1.2074017280964831E-002           1           0           2
   3.5430814223319372E-003   6.2678560559190381E-003           1           1          -1
   7.1012275868302785E-004   1.2562171319187064E-003           1           2           0
   6.2247347430109037E-003   1.1011878543509230E-002           1           2           2
  -1.5109771952902066E-002  -2.6729907768581439E-002           2           0           1
   1.9097512178429767E-004   3.3779967552352824E-004           2           1           0
   1.1358994934215813E-002   2.0094689669562654E-002           2           1           2
  -2.8962768728230770E-003  -5.1236247458616626E-003           2           2           1
   1.1383492405794100E-002   2.0138052580995547E-002          -2          -2          -2
   4.5615742236583996E-003   8.0695790087765545E-003          -2           0           0
  -2.9139635955046652E-004  -5.1551303668049989E-004           0          -2           0
  -9.2242596942449465E-003  -1.6318081105684661E-002           0           0          -2
  -2.2832518929492247E-002  -4.0391746984757407E-002           0           0           2
   8.0053693529961908E-005   1.4162084715701350E-004           0           2           0
