         718          24          24          24
  -6.5287250650126481E-008   1.9159532425874773E-008           0           0           0
   6.3813887344234807E-002   8.5526934206447587E-003          -1          -1          -1
  -8.7650732278573729E-002  0.65398274243092391               -1           0           0
   8.7650700241580254E-002 -0.65398274661073008                0          -1           0
   1.8986598724507471E-003   2.5446033926087078E-004           0           0          -1
   6.3813879559010522E-002   8.5527502340257758E-003           0           0           1
   2.6079918107056455E-003  -1.9458066588750850E-002           0           1           0
  -2.6080062578286885E-003   1.9458063671166335E-002           1           0           0
   1.8986601997816406E-003   2.5445866016659624E-004           1           1           1
  -5.8086796246269314E-008  -3.5925201014601770E-008          -1          -1           0
  -4.0632888899045372E-003  0.11293423189725169               -1           0          -1
   2.5818413055544560E-002 -0.11001850781289345                0          -1          -1
   2.5818415474054387E-002 -0.11001843910973587                0           1           1
  -4.0633014017175118E-003  0.11293416781092092                1           0           1
  -3.7332919550121775E-009  -2.2820578257774464E-009           1           1           0
   2.5818154467142720E-002 -0.11001845092603872               -2          -1          -1
  -4.0630467210091073E-003  0.11293422579953023               -1          -2          -1
   5.1643320075867236E-003   6.9216096824745599E-004          -1          -1          -2
  -4.0630668861259336E-003  0.11293429037625849               -1           0           1
  -7.0933203337012300E-003   5.2925513542831037E-002          -1           1           0
   2.5818183994210545E-002 -0.11001850916254925                0          -1           1
  -3.3639601832577789E-004   1.4335084395940671E-003           0           1          -1
   7.0933195475613321E-003  -5.2925512531834709E-002           1          -1           0
   5.2931109386683290E-005  -1.4715038249999235E-003           1           0          -1
  -5.1643299219660908E-003  -6.9216266083244916E-004           1           1           2
   5.2930457971082576E-005  -1.4715040639255719E-003           1           2           1
  -3.3639702335209256E-004   1.4335127152832515E-003           2           1           1
   1.8986570937359027E-003   2.5448087641229339E-004          -2          -2          -1
   3.3621873027453080E-003  -2.5086107137959803E-002          -2          -1          -2
   2.6077726632734305E-003  -1.9458094767175069E-002          -2          -1           0
   2.4477547613810718E-003   3.2808604237086452E-004          -2           0          -1
  -3.3621903885762581E-003   2.5086122411209340E-002          -1          -2          -2
  -2.6077863538449915E-003   1.9458094116144724E-002          -1          -2           0
   1.8986568368245698E-003   2.5448054522410292E-004          -1          -1           1
   9.8317604581062514E-004   4.6058257238013253E-003          -1           0          -2
  -1.7306737837539917E-003   1.6170299575264335E-002          -1           1          -1
   2.4479063785684805E-003   3.2810368776993633E-004          -1           1           1
   2.4479112438104628E-003   3.2806341246254770E-004           0          -2          -1
   2.1613159516577466E-003  -4.1843805012948994E-003           0          -1          -2
   3.3621968935934844E-003  -2.5086120947993854E-002           0           1           2
   2.5883975909403579E-003  -1.6055341139077896E-002           0           2           1
   2.5883988455352373E-003  -1.6055343720187340E-002           1          -1          -1
   2.4477612290694749E-003   3.2804035984695598E-004           1          -1           1
  -3.3621954757452931E-003   2.5086106587971536E-002           1           0           2
  -6.4999143113007209E-005  -8.7126536759877660E-006           1           1          -1
   8.9277341757629865E-005  -6.6612687866540244E-004           1           2           0
  -2.1613153944875260E-003   4.1843711613664351E-003           1           2           2
  -1.7306776149223759E-003   1.6170294237437332E-002           2           0           1
  -8.9279825078396145E-005   6.6612629759704646E-004           2           1           0
  -9.8317453533417723E-004  -4.6058126865813820E-003           2           1           2
  -6.4998483561877691E-005  -8.7101804304267432E-006           2           2           1
  -5.1643324350181055E-003  -6.9214644918445031E-004          -2          -2          -2
  -7.0934713004355311E-003   5.2925491684753363E-002          -2           0           0
   7.0934706314736019E-003  -5.2925493104735440E-002           0          -2           0
   6.9667916492007571E-004   9.3372920602352799E-005           0           0          -2
   5.1643345443750273E-003   6.9214936359674449E-004           0           0           2
   9.5692179731430172E-004  -7.1397688206442673E-003           0           2           0
  -9.5692372700395285E-004   7.1397659350224607E-003           2           0           0
  -6.9667703248308538E-004  -9.3371484021272794E-005           2           2           2
  -3.7664212497407524E-009   8.2480676545888561E-010          -2          -2           0
   7.3086650070467070E-004  -3.1144525312058208E-003          -2           0          -2
  -1.1501385774506526E-004   3.1969961625365195E-003           0          -2          -2
   1.1501466281154575E-004  -3.1970046553716110E-003           0           2           2
  -7.3087096907677792E-004   3.1144638893278792E-003           2           0           2
  -6.0235905021735172E-010   4.3375845070718130E-010           2           2           0
  -2.1612883830779773E-003   4.1843726802885959E-003          -3          -2          -2
   2.5883959308496351E-003  -1.6055337276945154E-002          -3          -1          -1
  -9.8320124123548272E-004  -4.6058182659311697E-003          -2          -3          -2
  -9.6521224598463350E-004  -1.2936377786001914E-004          -2          -2          -3
  -1.7306766196686406E-003   1.6170300686614080E-002          -2           0           1
  -1.3257530871160286E-003   9.8917664590412544E-003          -2           1           0
  -1.7306771009096581E-003   1.6170298073939150E-002          -1          -3          -1
  -2.0886773788010668E-004  -2.7993193806719372E-005          -1          -1          -3
   9.8319991187103607E-004   4.6058274005055209E-003          -1           0           2
   2.8689347756613560E-004  -2.1405370236963674E-003          -1           2           0
   2.5884011139999403E-003  -1.6055341407333081E-002           0          -2           1
   2.1612936082436645E-003  -4.1843850167039504E-003           0          -1           2
   2.9292481183273679E-004  -6.0356016833476751E-004           0           1          -2
   3.4771399864716641E-004  -2.1263659812543463E-003           0           2          -1
   1.3257553643711592E-003  -9.8917662926226533E-003           1          -2           0
   1.2365662573221098E-004   6.5939274982519029E-004           1           0          -2
  -9.6521276987216722E-004  -1.2936344697944891E-004           1           1           3
  -2.2447838727212318E-004   2.1428813769581953E-003           1           3           1
  -2.8689331509774215E-004   2.1405353304140918E-003           2          -1           0
  -2.2447822247086613E-004   2.1428816129572068E-003           2           0          -1
  -2.0886638385704220E-004  -2.7993149502342988E-005           2           2           3
  -1.2365558896408117E-004  -6.5939313111361289E-004           2           3           2
   3.4771377691849648E-004  -2.1263630735981389E-003           3           1           1
  -2.9292358599845403E-004   6.0356064212998487E-004           3           2           2
   5.2950272208470133E-005  -1.4715015109492493E-003          -3          -2          -1
   1.1503004632329905E-004  -3.1970022687376142E-003          -3          -1          -2
  -3.3641743404782664E-004   1.4335097061423307E-003          -2          -3          -1
  -1.7379970624440127E-004  -1.0977186526798181E-003          -2          -1          -3
  -3.3641653688743975E-004   1.4335095723875398E-003          -2          -1           1
  -3.3003721455014863E-004   3.2446835280350562E-003          -2           1          -1
  -7.3088604372916215E-004   3.1144621994685035E-003          -1          -3          -2
  -4.5672136584100413E-004   1.0132130332124814E-003          -1          -2          -3
   5.2950429775250937E-005  -1.4714971440553746E-003          -1          -2           1
  -3.7805624667679746E-005   1.0507612097583497E-003          -1           1          -2
   7.3088504185752116E-004  -3.1144531600747522E-003          -1           1           2
   5.3601494744841987E-004  -3.2170716509081986E-003          -1           2           1
   5.3601640826951428E-004  -3.2170758635592278E-003           1          -2          -1
   2.4021901211069842E-004  -1.0236318099072954E-003           1          -1          -2
  -1.1503095123677545E-004   3.1969905900884037E-003           1          -1           2
   3.1608620817011913E-006  -8.7849670935041037E-005           1           2          -1
  -4.5672135395920238E-004   1.0132097214426003E-003           1           2           3
  -2.4021839307369121E-004   1.0236293752558113E-003           1           3           2
  -3.3003819105008770E-004   3.2446759598712830E-003           2          -1           1
  -2.0083802448133221E-005   8.5580867029956461E-005           2           1          -1
  -1.7379829669884281E-004  -1.0977145189082042E-003           2           1           3
  -2.0083317916038158E-005   8.5581160282395747E-005           2           3           1
   3.7806594452883060E-005  -1.0507568912066386E-003           3           1           2
   3.1614019353695790E-006  -8.7848326889414317E-005           3           2           1
  -6.9667671984455931E-004  -9.3374576139493634E-005          -3          -3          -2
  -4.5671672202798869E-004   1.0132087318137947E-003          -3          -2          -3
   9.5690562990940662E-004  -7.1397685153812770E-003          -3          -1           0
   5.3600406930820715E-004  -3.2170710701762972E-003          -3           0          -1
  -1.7380194019148235E-004  -1.0977165923460295E-003          -2          -3          -3
  -3.3002741411357849E-004   3.2446836508039706E-003          -2           1           1
  -9.5690813490703652E-004   7.1397705026530669E-003          -1          -3           0
   6.9667919155998431E-004   9.3373570387789574E-005          -1          -1           2
  -3.2573104514799109E-004   8.9577709659128179E-004          -1           0          -3
   3.6756612576495189E-004  -2.0585393075078081E-003          -1           2          -1
  -3.3002792816924501E-004   3.2446793883279634E-003           0          -3          -1
  -7.8357629660626843E-005  -9.4993511883424253E-004           0          -1          -3
  -1.7380169969417181E-004  -1.0977192860168040E-003           0           1           3
  -1.8746646830500443E-004   2.0826764009928972E-003           0           3           1
   5.3600723272845838E-004  -3.2170782499829353E-003           1          -2           1
  -4.5671970408531258E-004   1.0132127565269252E-003           1           0           3
   1.8045404903422612E-004   2.4185473173067737E-005           1           1          -2
  -2.4786058329805778E-004   1.8493442476080299E-003           1           3           0
  -1.8746565456928457E-004   2.0826768678789700E-003           2          -1          -1
  -7.8357077723691614E-005  -9.4993453595000198E-004           2           3           3
   3.6756480007733280E-004  -2.0585377513164913E-003           3           0           1
   2.4785979952101186E-004  -1.8493437921734673E-003           3           1           0
  -3.2573006723498428E-004   8.9577561212069747E-004           3           2           3
  -1.8045341507947721E-004  -2.4185837709367646E-005           3           3           2
  -2.0886614140699694E-004  -2.7994268191130569E-005          -3          -3          -3
  -6.4998549071479123E-005  -8.7127288169624123E-006          -3          -3          -1
   8.9276706984742454E-005  -6.6612684804803562E-004          -3          -2           0
   4.8398854711769811E-005   6.4837166221442165E-006          -3          -1          -3
  -6.6476882035267028E-005   4.9599213706704912E-004          -3           0          -2
   2.8688173459240070E-004  -2.1405370160774160E-003          -3           0           0
  -8.9279368635982441E-005   6.6612639949118391E-004          -2          -3           0
  -6.4999401618276307E-005  -8.7105446164763873E-006          -2          -2           1
  -2.3571055461508607E-004   9.4501024808304568E-004          -2           0          -3
  -2.4076007505759829E-004   1.0853534768113340E-003          -2           1          -2
   4.8396729421487270E-005   6.4886478326305371E-006          -1          -3          -3
  -6.6476087291089875E-005   4.9599177286248732E-004          -1           2           2
   6.6475615467534416E-005  -4.9599171991835409E-004           0          -3          -2
  -2.8688210526532762E-004   2.1405385606848488E-003           0          -3           0
   2.1450395979744226E-005  -9.7372641471628980E-004           0          -2          -3
  -1.5063217393464641E-004  -2.0188496606093674E-005           0           0          -3
  -2.0886759153048061E-004  -2.7994277175857824E-005           0           0           3
   4.8397077897918514E-005   6.4840726425584937E-006           0           2           3
  -2.0689888137926570E-004   1.5437192419067514E-003           0           3           0
  -5.3534387915269506E-005   1.1104431406712054E-003           0           3           2
   5.3534512814687246E-005  -1.1104458829730385E-003           1          -2          -2
   2.1450595488018060E-005  -9.7372665104396251E-004           1           3           3
   6.6474897523360199E-005  -4.9599235883092017E-004           2          -1           2
   4.8397900117191683E-005   6.4896736785926405E-006           2           0           3
  -4.7262810327703391E-005  -6.3345013011332921E-006           2           2          -1
  -6.4917183015213528E-005   4.8436250529766928E-004           2           3           0
   2.0689815122290899E-004  -1.5437194740694296E-003           3           0           0
   2.4075948667618151E-004  -1.0853492364461357E-003           3           0           2
  -2.3570922055717741E-004   9.4501045226270367E-004           3           1           3
   6.4917016727187102E-005  -4.8436216460391341E-004           3           2           0
  -4.7262430229300999E-005  -6.3344329022256182E-006           3           3           1
  -1.5063190547755481E-004  -2.0188747157488545E-005           3           3           3
  -2.4021507788061269E-004   1.0236285732881205E-003          -4          -2          -2
   3.7803494802393764E-005  -1.0507582927089150E-003          -2          -4          -2
   1.1998080102368008E-004   1.6080522466472147E-005          -2          -2          -4
  -3.7803451856985521E-005   1.0507605715112148E-003          -2           0           2
