         718          24          24          24
   1.5251341156237191E-008   3.7869900621147804E-008           0           0           0
  -4.6316268303617638E-008  -1.0733315841213280E-007          -1          -1          -1
   5.1877110108752596E-008  -2.2255246899013252E-007          -1           0           0
  -1.7577380449073811E-008   2.0140490765191888E-007           0          -1           0
   7.4315125363705645E-002 -0.19821990377010498                0           0          -1
  -1.7552029947780787E-007  -7.9552848953092962E-008           0           0           1
   1.4472880017613692E-002   5.4237863312386328E-003           0           1           0
  -1.4472299340320975E-002  -5.4241199559300476E-003           1           0           0
   7.4315875452226426E-002 -0.19822032138795201                1           1           1
  -1.0409963270968259E-007  -2.0291014323905707E-008          -1          -1           0
   8.7168190016945840E-002 -0.29663059360710381               -1           0          -1
  0.12932996796456303      -0.28082853424199117                0          -1          -1
  0.12933059398510469      -0.28082926281022008                0           1           1
   8.7168712383576069E-002 -0.29663044037077613                1           0           1
   2.1060983296150940E-007  -1.1135114827962503E-007           1           1           0
 -0.12933097133105867       0.28082835748251972               -2          -1          -1
  -8.7169200402622674E-002  0.29663108352913681               -1          -2          -1
  -1.5875820674016529E-002   4.2345501396532682E-002          -1          -1          -2
  -8.7169103540060494E-002  0.29663078988056457               -1           0           1
   3.0918267011980716E-003   1.1586609968877969E-003          -1           1           0
 -0.12933070638110924       0.28082821826578036                0          -1           1
   8.2794242141698260E-004  -1.7980699843322481E-003           0           1          -1
  -3.0916972481870638E-003  -1.1587482659320514E-003           1          -1           0
   5.5798870594041131E-004  -1.8991688932207601E-003           1           0          -1
   1.5875985597584692E-002  -4.2345674345567616E-002           1           1           2
   5.5802282890860249E-004  -1.8991963720756315E-003           1           2           1
   8.2797002365545642E-004  -1.7981027325460813E-003           2           1           1
  -7.4316786688864933E-002  0.19822002044347628               -2          -2          -1
  -2.9613597363029508E-002   7.8986968476911723E-002          -2          -1          -2
  -1.4472452904842672E-002  -5.4245230017925779E-003          -2          -1           0
  -5.7670395023555537E-003  -2.1614986282379577E-003          -2           0          -1
  -2.9613586366666691E-002   7.8986990548608429E-002          -1          -2          -2
   1.4472543034340183E-002   5.4247076578309442E-003          -1          -2           0
  -7.4316463257113496E-002  0.19821972852139477               -1          -1           1
   9.4729112771019652E-003  -2.9708821041963707E-002          -1           0          -2
   5.3691872206122664E-003  -2.0798203433106510E-002          -1           1          -1
   5.7670348188046073E-003   2.1614236861191372E-003          -1           1           1
   5.7670334771912340E-003   2.1615549939095874E-003           0          -2          -1
   1.2393447286362878E-002  -2.8614239040175366E-002           0          -1          -2
   2.9613562594581533E-002  -7.8987046083787954E-002           0           1           2
   9.6275062313895560E-003  -1.9202236792960525E-002           0           2           1
   9.6274936049534025E-003  -1.9202180127413881E-002           1          -1          -1
  -5.7670236157444862E-003  -2.1614295991126803E-003           1          -1           1
   2.9613515674699692E-002  -7.8986888947186626E-002           1           0           2
  -4.2876587728948529E-003   1.1436276380184535E-002           1           1          -1
   8.3501782400397613E-004   3.1293869179945709E-004           1           2           0
  -1.2393421474502505E-002   2.8614246823850404E-002           1           2           2
   5.3691725817908405E-003  -2.0798168778159921E-002           2           0           1
  -8.3497165547829393E-004  -3.1296000553756404E-004           2           1           0
  -9.4728830839838993E-003   2.9708723413188122E-002           2           1           2
  -4.2876722685891173E-003   1.1436286277517839E-002           2           2           1
  -1.5876361940491499E-002   4.2345599300225793E-002          -2          -2          -2
  -3.0916785252243458E-003  -1.1588632196787565E-003          -2           0           0
   3.0917985096863723E-003   1.1588758852710045E-003           0          -2           0
   1.0242483936395012E-002  -2.7319554412905015E-002           0           0          -2
   1.5876107771139507E-002  -4.2345422003694413E-002           0           0           2
   1.9946920461393356E-003   7.4753175129786274E-004           0           2           0
  -1.9946638169340740E-003  -7.4755659632965777E-004           2           0           0
  -1.0242509017268857E-002   2.7319561604930532E-002           2           2           2
  -6.3620146362444412E-009   6.0422370287944842E-008          -2          -2           0
  -1.4144492236936332E-003   3.0713924635437382E-003          -2           0          -2
  -9.5332133520856623E-004   3.2442218911204398E-003           0          -2          -2
   9.5333053523442238E-004  -3.2442281196324880E-003           0           2           2
   1.4144355508102823E-003  -3.0714186053101690E-003           2           0           2
   6.7194555659652295E-009   2.2118425967573670E-010           2           2           0
   1.2393361485171159E-002  -2.8614138991157435E-002          -3          -2          -2
  -9.6276806646367116E-003   1.9202180799676036E-002          -3          -1          -1
   9.4728359744533416E-003  -2.9708859143713389E-002          -2          -3          -2
  -5.2520307836552667E-008   2.6097245534059393E-008          -2          -2          -3
  -5.3692948557524708E-003   2.0798171700874602E-002          -2           0           1
   2.7871423111063007E-008  -1.5800326075941497E-008          -2           1           0
  -5.3693524246170941E-003   2.0798196181257351E-002          -1          -3          -1
  -1.3227748032343381E-003   3.5283189601750592E-003          -1          -1          -3
  -9.4729193496089700E-003   2.9708878931192801E-002          -1           0           2
   2.5762012316580559E-004   9.6513241984778816E-005          -1           2           0
  -9.6275941214967083E-003   1.9202132676859711E-002           0          -2           1
  -1.2393432281624778E-002   2.8614225542853419E-002           0          -1           2
   5.1671174099071930E-004  -2.4126876449143434E-003           0           1          -2
  -1.5791225542108984E-003   4.7194815042349405E-003           0           2          -1
   2.5958510926631046E-008  -3.6562618264233141E-009           1          -2           0
   1.1967484409693824E-003  -2.1578082936716272E-003           1           0          -2
   2.3946100829212069E-008  -3.7820923380897326E-008           1           1           3
  -1.9128387681650535E-003   4.5944709557842458E-003           1           3           1
  -2.5760880416949059E-004  -9.6528985580459457E-005           2          -1           0
  -1.9128335200690207E-003   4.5944530489178950E-003           2           0          -1
  -1.3227764055681844E-003   3.5283314328234225E-003           2           2           3
  -1.1967603431687593E-003   2.1578228909193207E-003           2           3           2
  -1.5791263994474911E-003   4.7194800379560678E-003           3           1           1
  -5.1671947895100018E-004   2.4126860845284587E-003           3           2           2
  -5.5824632212806455E-004   1.8992438893673878E-003          -3          -2          -1
  -9.5342317654833867E-004   3.2442509908690818E-003          -3          -1          -2
  -8.2817245510055898E-004   1.7979651756875646E-003          -2          -3          -1
  -2.5799334061587373E-003   7.8434030508598394E-003          -2          -1          -3
  -8.2810072815141873E-004   1.7979501837067523E-003          -2          -1           1
   1.0599457833336905E-003  -4.5428847682152766E-003          -2           1          -1
  -1.4145272720590739E-003   3.0713637177615977E-003          -1          -3          -2
  -3.2124379004769758E-003   7.6063326409839651E-003          -1          -2          -3
  -5.5816841429476532E-004   1.8991984608152201E-003          -1          -2           1
   2.3181678001787751E-003  -7.8886647580553582E-003          -1           1          -2
   1.4144756732740041E-003  -3.0713813034225503E-003          -1           1           2
   2.1879430352210356E-003  -4.1201255844020559E-003          -1           2           1
   2.1879652039842735E-003  -4.1200993570418331E-003           1          -2          -1
   3.4394255468099613E-003  -7.4684277285038897E-003           1          -1          -2
   9.5335149155976822E-004  -3.2441684191301997E-003           1          -1           2
  -9.7687833417598856E-004   3.3243172042464308E-003           1           2          -1
  -3.2124007368829312E-003   7.6063343088624636E-003           1           2           3
  -3.4394205565009377E-003   7.4684506268440452E-003           1           3           2
   1.0599173900165640E-003  -4.5428544076650916E-003           2          -1           1
  -1.4493870648738746E-003   3.1472383286899803E-003           2           1          -1
  -2.5798880863041936E-003   7.8433496402557108E-003           2           1           3
  -1.4493960885353877E-003   3.1472483378689954E-003           2           3           1
  -2.3181550196443076E-003   7.8886367011524357E-003           3           1           2
  -9.7688619152138615E-004   3.3243189243113316E-003           3           2           1
   1.0242633443920787E-002  -2.7319534884981858E-002          -3          -3          -2
   3.2124460889148944E-003  -7.6063025071616500E-003          -3          -2          -3
  -1.9946716676856888E-003  -7.4763538438622507E-004          -3          -1           0
  -2.1879826648149095E-003   4.1200944061570892E-003          -3           0          -1
   2.5799336218097924E-003  -7.8433869987707388E-003          -2          -3          -3
  -1.0599395699109749E-003   4.5428852414778724E-003          -2           1           1
   1.9946596438671191E-003   7.4766321472633933E-004          -1          -3           0
  -1.0242638192232183E-002   2.7319539165716746E-002          -1          -1           2
   1.9835359264170596E-003  -4.9431887391532562E-003          -1           0          -3
