         718          24          24          24
  -2.8739489022591902E-007   3.5419424242826770E-007           0           0           0
  0.44711735629923322      -0.48524446527971316               -1          -1          -1
  -4.7348833499723735E-002  -4.3628525253130962E-002          -1           0           0
   4.7348861352351702E-002   4.3628495642848666E-002           0          -1           0
   1.3303025236907544E-002  -1.4437580187153434E-002           0           0          -1
  0.44711739532265005      -0.48524442832433773                0           0           1
   1.4087382404652528E-003   1.2981326242580641E-003           0           1           0
  -1.4088070031424882E-003  -1.2980602916593008E-003           1           0           0
   1.3303055124912602E-002  -1.4437621549714445E-002           1           1           1
  -3.2995887359501964E-007   3.1543243894921706E-007          -1          -1           0
   6.8143493300858421E-002  -9.0150517389880142E-002          -1           0          -1
   8.4285416654022394E-002  -7.5276869480054687E-002           0          -1          -1
   8.4285387951927859E-002  -7.5276835701822795E-002           0           1           1
   6.8143453380969221E-002  -9.0150474525688043E-002           1           0           1
  -1.1085973033679266E-008   9.7654554983393370E-009           1           1           0
   8.4285595908333968E-002  -7.5276666179612942E-002          -2          -1          -1
   6.8143638420922747E-002  -9.0150281906545726E-002          -1          -2          -1
   3.6184386566901844E-002  -3.9269840676833222E-002          -1          -1          -2
   6.8143669847627750E-002  -9.0150312906420380E-002          -1           0           1
  -3.8318401036873742E-003  -3.5307758089725251E-003          -1           1           0
   8.4285635912036180E-002  -7.5276711805498803E-002           0          -1           1
  -1.0982348680047000E-003   9.8084003099622443E-004           0           1          -1
   3.8318616942051857E-003   3.5307467432960532E-003           1          -1           0
  -8.8790888724880196E-004   1.1746377497463907E-003           1           0          -1
  -3.6184362980918212E-002   3.9269802081796035E-002           1           1           2
  -8.8790408522373390E-004   1.1746337980200112E-003           1           2           1
  -1.0982300003210927E-003   9.8083656867921690E-004           2           1           1
   1.3303227055712373E-002  -1.4437459856498450E-002          -2          -2          -1
   1.8163156129250649E-003   1.6735931355013780E-003          -2          -1          -2
   1.4087547022837714E-003   1.2981166649498332E-003          -2          -1           0
   1.7150967529588022E-002  -1.8613480470794912E-002          -2           0          -1
  -1.8161936803644972E-003  -1.6734996994475968E-003          -1          -2          -2
  -1.4088194759900026E-003  -1.2980423604097837E-003          -1          -2           0
   1.3303190074330003E-002  -1.4437427331172035E-002          -1          -1           1
   1.0697868401394157E-002  -1.2248660013288240E-002          -1           0          -2
   1.8382707721918854E-003  -4.3360222574188798E-003          -1           1          -1
   1.7150954395848735E-002  -1.8613472077146538E-002          -1           1           1
   1.7150958274835051E-002  -1.8613469895425394E-002           0          -2          -1
   1.1334283135682837E-002  -1.1662246200982131E-002           0          -1          -2
   1.8162028903470210E-003   1.6734883239904173E-003           0           1           2
   4.1714144711544757E-003  -2.1861672147388753E-003           0           2           1
