         718          24          24          24
 -0.31507310811264927       0.54152946512402211                0           0           0
  -1.9764912866525895E-002 -0.24658315196329447               -1          -1          -1
 -0.17121677575531105        1.3723702218101151E-002          -1           0           0
 -0.17121676968897726        1.3723778189562552E-002           0          -1           0
  -5.1439188795545871E-003   5.3352381850775669E-002           0           0          -1
   1.9764431640399351E-002  0.24658319046637986                0           0           1
  -3.5444045713483099E-002   1.6407926897231369E-002           0           1           0
  -3.5444038432264201E-002   1.6407920483324526E-002           1           0           0
   5.1438814938311031E-003  -5.3352333371949230E-002           1           1           1
 -0.39730797990602917      -0.48442914238237617               -1          -1           0
   2.9358055968744801E-003   3.5797184911813334E-003          -1           0          -1
   2.9358072970090861E-003   3.5797350701791283E-003           0          -1          -1
  -2.9359191186350934E-003  -3.5796614672805372E-003           0           1           1
  -2.9359144627718135E-003  -3.5796752306056388E-003           1           0           1
  -1.8613360125115181E-002  -2.2694912347275047E-002           1           1           0
  -2.3282417113064890E-003   4.0016188989295039E-003          -2          -1          -1
  -2.3282486480407883E-003   4.0016072432359226E-003          -1          -2          -1
  -9.3118890983523821E-003  -4.3893853653615613E-003          -1          -1          -2
   2.3281264451094704E-003  -4.0016616747364552E-003          -1           0           1
  -4.5709915637303289E-003  -1.2537709716270237E-002          -1           1           0
   2.3281272896431434E-003  -4.0016440656426757E-003           0          -1           1
   2.2445482943782256E-003  -3.8577857240439870E-003           0           1          -1
  -4.5709883063059370E-003  -1.2537702840403956E-002           1          -1           0
   2.2445492374700022E-003  -3.8577864667811664E-003           1           0          -1
  -9.3118503994990588E-003  -4.3893748730530107E-003           1           1           2
  -2.2445515454024077E-003   3.8577876443374741E-003           1           2           1
  -2.2445530137440578E-003   3.8577879769475742E-003           2           1           1
   1.3576435187790167E-002   5.1851821332173351E-002          -2          -2          -1
  -1.6305178642583996E-002   1.3069196066244787E-003          -2          -1          -2
  -3.7605047174929247E-002  -1.0552730874893834E-002          -2          -1           0
   1.8822008658232335E-003   2.3482428638679026E-002          -2           0          -1
  -1.6305180288976678E-002   1.3069174939664271E-003          -1          -2          -2
  -3.7605055320993723E-002  -1.0552736203091523E-002          -1          -2           0
  -1.3576479743558988E-002  -5.1851863559087601E-002          -1          -1           1
   2.7524303961108344E-003   1.2705456226915438E-002          -1           0          -2
   9.1169042442087404E-003   1.7665841097500982E-003          -1           1          -1
  -1.8822292087567025E-003  -2.3482428010970412E-002          -1           1           1
   1.8822000068734043E-003   2.3482429978493532E-002           0          -2          -1
   2.7524309936735008E-003   1.2705457583021022E-002           0          -1          -2
  -1.6305178837323631E-002   1.3069399255408864E-003           0           1           2
  -9.1169124661869480E-003  -1.7665796579204478E-003           0           2           1
   9.1169048033884082E-003   1.7665860703766634E-003           1          -1          -1
  -1.8822285937171877E-003  -2.3482426271507300E-002           1          -1           1
  -1.6305177429963964E-002   1.3069367219946898E-003           1           0           2
  -2.5353079520483183E-003  -9.8734605180442001E-003           1           1          -1
