         718          24          24          24
  -6.9180624153051141E-005  -1.8426518818518362E-003           0           0           0
   1.0296146985487170E-002  0.27465065639235919               -1          -1          -1
   6.8991765249431115E-005   1.8374397058117074E-003          -1           0           0
  -2.2179584937010062E-003  -5.9107462271116303E-002           0          -1           0
   4.3759460225730948E-003  0.11666834914428760                0           0          -1
   2.0798728046098836E-002  0.55459231559775390                0           0           1
  -1.0260400999719893E-002 -0.27348823683423118                0           1           0
  -2.2188395212104171E-005  -5.9137290310652137E-004           1           0           0
   2.2254227827722788E-003   5.9357361250398213E-002           1           1           1
  -1.0371783244435079E-002 -0.27642680157319455               -1          -1           0
   2.0536989167381503E-002  0.54757758075517482               -1           0          -1
   1.6558172639956313E-003   4.4168038332603098E-002           0          -1          -1
   1.0407120261651581E-002  0.27759665735978389                0           1           1
   3.3051116024371205E-003   8.8125947255329976E-002           1           0           1
  -1.6501278611619069E-003  -4.3982243730171441E-002           1           1           0
   2.1974453728537645E-003   5.8620512352545749E-002          -2          -1          -1
   1.1573817080249398E-003   3.0868159244979237E-002          -1          -2          -1
   5.3035568173104980E-004   1.4155010176598407E-002          -1          -1          -2
   4.4547513679523351E-003  0.11879163590455477               -1           0           1
  -2.1897756718003009E-003  -5.8372339953861534E-002          -1           1           0
   1.6858337862523005E-003   4.4957985035580711E-002           0          -1           1
  -5.2707550374331540E-004  -1.4048969454361871E-002           0           1          -1
  -8.2725975222516530E-005  -2.2043870820370351E-003           1          -1           0
   1.4639720222330010E-004   3.9023308743271409E-003           1           0          -1
  -1.6851213955019415E-003  -4.4934260885130764E-002           1           1           2
   1.1548005564146341E-003   3.0785674742211826E-002           1           2           1
   8.2974431243620873E-005   2.2131051274485733E-003           2           1           1
   1.1505156912082742E-003   3.0667301932362979E-002          -2          -2          -1
  -1.6719412642870572E-003  -4.4573661430759449E-002          -2          -1          -2
  -1.6458011444444795E-003  -4.3864971594304802E-002          -2          -1           0
