         718          24          24          24
  0.68057767992694829        4.6429281756020180E-002           0           0           0
  -7.7122522812341263E-002  -5.2610482827829957E-003          -1          -1          -1
  0.68293948519122227        4.6591849014839232E-002          -1           0           0
   3.6282776839470024E-002   2.4752631250493755E-003           0          -1           0
   3.6208690350867885E-002   2.4701901322268724E-003           0           0          -1
   7.7342996195828129E-002   5.2760981733333059E-003           0           0           1
   7.7122541014074314E-002   5.2610571939388749E-003           0           1           0
   4.3431412769945846E-002   2.9628992622488595E-003           1           0           0
  -3.6282764112229374E-002  -2.4752633481600356E-003           1           1           1
   7.7672213521666880E-002   5.2992621446397853E-003          -1          -1           0
   7.7451403354454412E-002   5.2841959087451644E-003          -1           0          -1
  -1.8762800739986943E-002  -1.2800146142809823E-003           0          -1          -1
  -7.7672188394427355E-002  -5.2992652520542603E-003           0           1           1
   1.8793542588553699E-002   1.2821046788511507E-003           1           0           1
   1.8762805942349761E-002   1.2800230275604235E-003           1           1           0
  -3.6520386225808874E-002  -2.4914818839318550E-003          -2          -1          -1
   1.7691785462726560E-002   1.2069643240681764E-003          -1          -2          -1
   1.7665620426271088E-002   1.2051831094820869E-003          -1          -1          -2
   3.6595247208464049E-002   2.4965931624261386E-003          -1           0           1
   3.6520395709989495E-002   2.4914749950263292E-003          -1           1           0
  -1.7701777475711507E-002  -1.2076461352194855E-003           0          -1           1
  -1.7665615429583757E-002  -1.2051797831947675E-003           0           1          -1
  -9.8236090935424712E-003  -6.7017673670217602E-004           1          -1           0
  -9.8127642675077294E-003  -6.6943865053929090E-004           1           0          -1
   1.7701782184252543E-002   1.2076439972103581E-003           1           1           2
   1.7691783931693690E-002   1.2069625311969317E-003           1           2           1
   9.8236084016248056E-003   6.7017411993828104E-004           2           1           1
   1.7653158944859259E-002   1.2043188150604994E-003          -2          -2          -1
   1.7643166540309015E-002   1.2036363435060735E-003          -2          -1          -2
   1.8711778856042950E-002   1.2765497978848963E-003          -2          -1           0
   1.8681238171149174E-002   1.2744755801204332E-003          -2           0          -1
   2.2755374214695052E-002   1.5524196201960588E-003          -1          -2          -2
   1.2109976630198976E-002   8.2613921319638550E-004          -1          -2           0
  -1.7679271454146817E-002  -1.2061029665960512E-003          -1          -1           1
   1.2066104641477627E-002   8.2314940315757288E-004          -1           0          -2
  -1.7643162228245017E-002  -1.2036385248700059E-003          -1           1          -1
  -1.8711774826490023E-002  -1.2765606032843794E-003          -1           1           1
   4.6801755609976355E-003   3.1926375767443098E-004           0          -2          -1
   4.6674164056731676E-003   3.1839443435985651E-004           0          -1          -2
   1.7679277383489393E-002   1.2060991255320565E-003           0           1           2
   1.7653161363256040E-002   1.2043190535192027E-003           0           2           1
  -1.2285806777285770E-002  -8.3816836066695271E-004           1          -1          -1
  -4.6812754282797645E-003  -3.1933858113003576E-004           1          -1           1
   2.2797768934286172E-002   1.5553090790299696E-003           1           0           2
  -4.6674149649871986E-003  -3.1839023695330593E-004           1           1          -1
   2.2755370187647860E-002   1.5524207715316785E-003           1           2           0
   1.2109979148119079E-002   8.2614454732353850E-004           1           2           2
   1.2294335579038423E-002   8.3874741465688341E-004           2           0           1
   1.2285806320128134E-002   8.3816828459289464E-004           2           1           0
   4.6812747088404412E-003   3.1933748407322275E-004           2           1           2
   4.6801736465106542E-003   3.1926041006964385E-004           2           2           1
   1.2110897175217454E-002   8.2623957641875375E-004          -2          -2          -2
   4.3578350603686360E-002   2.9730352950250467E-003          -2           0           0
  -7.5422222713095420E-003  -5.1456840702992623E-004           0          -2           0
  -7.5456477051423056E-003  -5.1480275019473052E-004           0           0          -2
   1.2154863062371559E-002   8.2923958251155490E-004           0           0           2
   1.2110895015421369E-002   8.2624323478742512E-004           0           2           0
   5.3506315572287794E-003   3.6504989905850895E-004           2           0           0
  -7.5422237460481059E-003  -5.1456566889142687E-004           2           2           2
   2.2755544557623693E-002   1.5524004659492815E-003          -2          -2           0
   2.2713198896286781E-002   1.5495133510385123E-003          -2           0          -2
   1.0935663158643277E-002   7.4604014154181246E-004           0          -2          -2
   2.2755548419393361E-002   1.5524039095235077E-003           0           2           2
   1.0951030002773506E-002   7.4708635300077932E-004           2           0           2
   1.0935661336566968E-002   7.4603794629303716E-004           2           2           0
  -7.5010577955592524E-003  -5.1170560627441380E-004          -3          -2          -2
   9.7990712358949142E-003   6.6850830536417096E-004          -3          -1          -1
  -5.9614413454565146E-003  -4.0667886937729883E-004          -2          -3          -2
  -5.9518342771372832E-003  -4.0602444268534937E-004          -2          -2          -3
  -9.8098951070691824E-003  -6.6925202854746339E-004          -2           0           1
  -9.7990711211911937E-003  -6.6851133879559802E-004          -2           1           0
   1.2751536048820645E-002   8.6993553486208438E-004          -1          -3          -1
   1.2739431819963785E-002   8.6911001845349197E-004          -1          -1          -3
  -7.4975293654965750E-003  -5.1146529762747433E-004          -1           0           2
  -7.5010568334008222E-003  -5.1170590846754847E-004          -1           2           0
  -1.2761284158392231E-002  -8.7060108707938746E-004           0          -2           1
  -5.9608216536040414E-003  -4.0663582973771151E-004           0          -1           2
  -1.2739430600077010E-002  -8.6911073373249423E-004           0           1          -2
  -5.9518336272022859E-003  -4.0602163847336934E-004           0           2          -1
  -7.1938481604222407E-003  -4.9077948902121046E-004           1          -2           0
  -7.1877890548484582E-003  -4.9036712469770032E-004           1           0          -2
   5.9608222449847072E-003   4.0663711114790778E-004           1           1           3
   5.9614413400748776E-003   4.0667709570689058E-004           1           3           1
  -2.2836061670191074E-003  -1.5577880639325238E-004           2          -1           0
  -2.2796403271313284E-003  -1.5550769508170946E-004           2           0          -1
  -1.2761285946738818E-002  -8.7059849382946754E-004           2           2           3
  -1.2751536077255656E-002  -8.6993427146037864E-004           2           3           2
   2.2836066633630321E-003   1.5577841338138953E-004           3           1           1
  -7.1938485564191999E-003  -4.9077799127236472E-004           3           2           2
   4.7087142077878921E-003   3.2126214163091609E-004          -3          -2          -1
   4.7075741905733600E-003   3.2118069725147066E-004          -3          -1          -2
   5.9810282129125125E-003   4.0805481168007095E-004          -2          -3          -1
   5.9816071230984133E-003   4.0809234507874778E-004          -2          -1          -3
  -4.7215161492437556E-003  -3.2213850861504507E-004          -2          -1           1
  -4.7075741393628129E-003  -3.2118258230137914E-004          -2           1          -1
   4.5831600183238183E-003   3.1268468837212593E-004          -1          -3          -2
   4.5848177882165074E-003   3.1279727313587749E-004          -1          -2          -3
  -5.9906526123920043E-003  -4.0871308324683803E-004          -1          -2           1
  -5.9816069135976415E-003  -4.0809443269285736E-004          -1           1          -2
   4.7215169150193539E-003   3.2213428646398661E-004          -1           1           2
   4.7087153360146168E-003   3.2126067385816206E-004          -1           2           1
  -2.0979466887434918E-003  -1.4313588707920313E-004           1          -2          -1
  -2.0998246456720646E-003  -1.4326434276754529E-004           1          -1          -2
   4.5920484029136300E-003   3.1329148197632934E-004           1          -1           2
   4.5848174024802138E-003   3.1280034261151404E-004           1           2          -1
  -5.9906527140691345E-003  -4.0870904389883719E-004           1           2           3
  -5.9810278995993454E-003  -4.0805383567585102E-004           1           3           2
   2.0988581896655176E-003   1.4319782271548381E-004           2          -1           1
   2.0998245979680663E-003   1.4326556784406230E-004           2           1          -1
  -4.5920488104687057E-003  -3.1329043072121036E-004           2           1           3
  -4.5831598481667780E-003  -3.1268624937458387E-004           2           3           1
  -2.0988580144914110E-003  -1.4319758407056662E-004           3           1           2
  -2.0979462276560848E-003  -1.4313637922760936E-004           3           2           1
  -1.2742248065685913E-002  -8.6928644293755462E-004          -3          -3          -2
  -1.2732495789927996E-002  -8.6862160806352355E-004          -3          -2          -3
   1.2272119947620196E-002   8.3720914576699461E-004          -3          -1           0
   1.2263603814496718E-002   8.3662797592468779E-004          -3           0          -1
  -9.5567682484711865E-003  -6.5197181169993372E-004          -2          -3          -3
  -1.2272120536380559E-002  -8.3721183149444017E-004          -2           1           1
   9.8712502980826001E-003   6.7342479437972752E-004          -1          -3           0
  -1.2754335218641007E-002  -8.7011301383318074E-004          -1          -1           2
   9.8514612814130948E-003   6.7207593648382392E-004          -1           0          -3
  -1.2732493765452210E-002  -8.6862197329906632E-004          -1           2          -1
   5.9984348393062300E-003   4.0921738537663308E-004           0          -3          -1
   5.9897467322722869E-003   4.0862566531037290E-004           0          -1          -3
   1.2754336936555840E-002   8.7011341198493927E-004           0           1           3
   1.2742248055582670E-002   8.6928697627420854E-004           0           3           1
  -6.0019869391925405E-003  -4.0945931765969655E-004           1          -2           1
   9.5725688111421171E-003   6.5304990770572629E-004           1           0           3
