         718          24          24          24
 -0.57410329187109232      -0.29064022587253702                0           0           0
  0.12495654936853305        6.3259407813541599E-002          -1          -1          -1
  0.57192928165486989       0.28954151669725237               -1           0           0
  -7.4618655617454913E-002  -3.7775924819409543E-002           0          -1           0
  -7.4565404817026504E-002  -3.7748956471655534E-002           0           0          -1
 -0.12564018030808546       -6.3605558300472209E-002           0           0           1
 -0.12495655081526588       -6.3259387162066832E-002           0           1           0
  -2.7528200629890524E-002  -1.3936035018617531E-002           1           0           0
   7.4618647858023412E-002   3.7775927272584678E-002           1           1           1
  0.12514280144007281        6.3354003064275688E-002          -1          -1           0
  0.12446145360501973        6.3008995053326855E-002          -1           0          -1
  -2.4345885356000550E-002  -1.2325282599368827E-002           0          -1          -1
 -0.12514281562429655       -6.3353992402363044E-002           0           1           1
   2.4312521224650340E-002   1.2308394509003943E-002           1           0           1
   2.4345881855124242E-002   1.2325282141103830E-002           1           1           0
  -7.4502296644092927E-002  -3.7716906502529228E-002          -2          -1          -1
   1.0354215680070363E-002   5.2418680843119968E-003          -1          -2          -1
   1.0347615755951828E-002   5.2385253420896682E-003          -1          -1          -2
   7.4555404034434114E-002   3.7743807037544944E-002          -1           0           1
   7.4502296634250273E-002   3.7716915518743316E-002          -1           1           0
  -1.0404114988516566E-002  -5.2671440892083227E-003           0          -1           1
  -1.0347614059943199E-002  -5.2385258787629625E-003           0           1          -1
  -7.3335226772195576E-003  -3.7126103265574862E-003           1          -1           0
  -7.3344568421229769E-003  -3.7130827301409225E-003           1           0          -1
   1.0404115073416117E-002   5.2671458418764323E-003           1           1           2
   1.0354214076718668E-002   5.2418686115681141E-003           1           2           1
   7.3335219364207517E-003   3.7126113322912598E-003           2           1           1
  -1.0440603046153950E-002  -5.2855565724427567E-003          -2          -2          -1
  -1.0390819787979047E-002  -5.2603403737315011E-003          -2          -1          -2
  -2.4414564592908566E-002  -1.2359811051415145E-002          -2          -1           0
  -2.4447562362494461E-002  -1.2376513898039483E-002          -2           0          -1
   1.0322946119360441E-002   5.2260487334631033E-003          -1          -2          -2
  -6.6666170484128897E-003  -3.3749679748424528E-003          -1          -2           0
   1.0447346196810592E-002   5.2889723384885396E-003          -1          -1           1
  -6.6943628286326414E-003  -3.3890268459264216E-003          -1           0          -2
   1.0390818157490832E-002   5.2603411315063284E-003          -1           1          -1
   2.4414566727984994E-002   1.2359813227815769E-002          -1           1           1
