row 0 col 0 -0.00137007 0
row 0 col 1 -0.00125005 -0.000334951
row 0 col 2 -0.00071936 -0.000415323
row 0 col 3 -0.000173783 -0.000173783
row 0 col 4 -4.9106e-06 -8.50543e-06
row 0 col 5 1.83747e-05 6.85754e-05
row 0 col 6 1.22941e-11 -1.18371e-09
row 0 col 7 1.83752e-05 -6.85772e-05
row 0 col 8 -4.9109e-06 8.5059e-06
row 0 col 9 -0.000173785 0.000173785
row 0 col 10 -0.000719363 0.000415324
row 0 col 11 -0.00125006 0.000334951
row 0 col 12 -0.00125005 -0.00033495
row 0 col 13 -0.00108122 -0.000624245
row 0 col 14 -0.000422794 -0.000422794
row 0 col 15 -2.94079e-05 -5.0936e-05
row 0 col 16 8.39751e-05 0.000313399
row 0 col 17 5.23796e-12 0.000468358
row 0 col 18 -7.34125e-05 0.000273979
row 0 col 19 -4.077e-05 7.06157e-05
row 0 col 20 -8.22787e-06 8.22784e-06
row 0 col 21 -0.000168143 9.70773e-05
row 0 col 22 -0.000566995 0.000151926
row 0 col 23 -0.00096463 1.40848e-10
row 0 col 24 -0.000719361 -0.000415323
row 0 col 25 -0.000422794 -0.000422794
row 0 col 26 -6.45832e-05 -0.000111861
row 0 col 27 0.000114945 0.000428982
row 0 col 28 3.49656e-11 0.000850675
row 0 col 29 -0.000177907 0.000663958
row 0 col 30 -0.000149141 0.000258319
row 0 col 31 -4.90218e-06 4.90218e-06
row 0 col 32 9.1109e-05 -5.26018e-05
row 0 col 33 8.4691e-06 -2.26922e-06
row 0 col 34 -0.000239594 1.62021e-10
row 0 col 35 -0.000566993 -0.000151925
row 0 col 36 -0.000173784 -0.000173783
row 0 col 37 -2.94089e-05 -5.09377e-05
row 0 col 38 0.000114945 0.000428979
row 0 col 39 7.89699e-11 0.00099693
row 0 col 40 -0.00025436 0.000949286
row 0 col 41 -0.000269157 0.000466194
row 0 col 42 -0.000106137 0.000106137
row 0 col 43 7.7927e-05 -4.49912e-05
row 0 col 44 0.000177151 -4.74674e-05
row 0 col 45 0.000145992 1.00257e-10
row 0 col 46 8.47134e-06 2.27007e-06
row 0 col 47 -0.00016814 -9.70752e-05
row 0 col 48 -4.91102e-06 -8.50607e-06
row 0 col 49 8.39743e-05 0.000313396
row 0 col 50 5.07696e-11 0.000850671
row 0 col 51 -0.00025436 0.000949284
row 0 col 52 -0.000327202 0.00056673
row 0 col 53 -0.000194148 0.000194148
row 0 col 54 -1.41989e-05 8.19773e-06
row 0 col 55 0.000125672 -3.36737e-05
row 0 col 56 0.000190019 4.17518e-11
row 0 col 57 0.000177153 4.7468e-05
row 0 col 58 9.11123e-05 5.26038e-05
row 0 col 59 -8.22542e-06 -8.22528e-06
row 0 col 60 1.83745e-05 6.85748e-05
row 0 col 61 4.54276e-14 0.000468354
row 0 col 62 -0.000177906 0.000663954
row 0 col 63 -0.000269156 0.000466192
row 0 col 64 -0.000194148 0.000194148
row 0 col 65 -5.99868e-05 3.46334e-05
row 0 col 66 5.35319e-05 -1.43438e-05
row 0 col 67 0.000114719 1.26712e-11
row 0 col 68 0.000125674 3.36741e-05
row 0 col 69 7.79299e-05 4.49928e-05
row 0 col 70 -4.89922e-06 -4.8992e-06
row 0 col 71 -4.07689e-05 -7.06138e-05
row 0 col 72 -2.82017e-11 -1.21258e-09
row 0 col 73 -7.34119e-05 0.000273977
row 0 col 74 -0.000149139 0.000258316
row 0 col 75 -0.000106136 0.000106136
row 0 col 76 -1.41981e-05 8.1973e-06
row 0 col 77 5.35321e-05 -1.43439e-05
row 0 col 78 7.45479e-05 3.31644e-12
row 0 col 79 5.3533e-05 1.43441e-05
row 0 col 80 -1.41966e-05 -8.19641e-06
row 0 col 81 -0.000106134 -0.000106134
row 0 col 82 -0.000149138 -0.000258315
row 0 col 83 -7.34121e-05 -0.000273978
row 0 col 84 1.8375e-05 -6.85765e-05
row 0 col 85 -4.07692e-05 7.06143e-05
row 0 col 86 -4.90075e-06 4.90079e-06
row 0 col 87 7.79282e-05 -4.49918e-05
row 0 col 88 0.000125673 -3.36739e-05
row 0 col 89 0.000114719 -4.84455e-12
row 0 col 90 5.35328e-05 1.43441e-05
row 0 col 91 -5.99852e-05 -3.46325e-05
row 0 col 92 -0.000194146 -0.000194146
