         718          24          24          24
  -2.7417639376063842E-006   2.3569726332593858E-006           0           0           0
  -2.7249725107861857E-006   2.3519124256756138E-006          -1          -1          -1
 -0.36248772382735350       0.31236269360096486               -1           0           0
  0.36331370571398680      -0.31307827599159588                0          -1           0
  -8.1649887873645299E-004   7.0730465455395538E-004           0           0          -1
  -1.7710470681104080E-004   1.5348414536612662E-004           0           0           1
   7.7130008038890543E-002  -6.6464795809783581E-002           0           1           0
  -7.6955584800318416E-002   6.6313623295934265E-002           1           0           0
   8.7092437927025774E-007  -7.7208004600222253E-007           1           1           1
   8.2668396790176550E-004  -7.1641303873599656E-004          -1          -1           0
 -0.36110317498233208       0.31117249081883763               -1           0          -1
  0.36028598327167494      -0.31046444500138298                0          -1          -1
   5.7871202193355169E-002  -4.9868619876979624E-002           0           1           1
  -5.8002300815001975E-002   4.9982179788843235E-002           1           0           1
   1.3112875665751932E-004  -1.1360782004048435E-004           1           1           0
   7.7451742156436132E-002  -6.6741933637650422E-002          -2          -1          -1
  -7.7628431304049020E-002   6.6894973621122969E-002          -1          -2          -1
   1.7401850049281116E-004  -1.5070987846254390E-004          -1          -1          -2
  -3.3189090975835667E-002   2.8599829691462027E-002          -1           0           1
  -2.5800179866301069E-002   2.2232609271644249E-002          -1           1           0
   3.3230511252166306E-002  -2.8635699030438271E-002           0          -1           1
   7.2447948094344315E-003  -6.2426327508187844E-003           0           1          -1
   2.5891756345333947E-002  -2.2311942645740105E-002           1          -1           0
  -7.3777533481229930E-003   6.3577964587695447E-003           1           0          -1
   6.4307329606263091E-006  -5.5768373585138194E-006           1           1           2
  -2.6838052471311389E-003   2.3126770887850812E-003           1           2           1
   2.6781324268976823E-003  -2.3077633555016624E-003           2           1           1
  -1.3138827652683902E-004   1.1384986642171797E-004          -2          -2          -1
   5.7721755478360573E-002  -4.9740537305321228E-002          -2          -1          -2
   7.4359738996141586E-003  -6.4081729697774443E-003          -2          -1           0
  -2.5639110520116380E-002   2.2093835759618246E-002          -2           0          -1
  -5.7590336455171198E-002   4.9626682044415081E-002          -1          -2          -2
  -7.3020122122495496E-003   6.2920477069392791E-003          -1          -2           0
   6.9109083814145855E-005  -5.9893761208845493E-005          -1          -1           1
  -3.2930873722878506E-002   2.8377304851425356E-002          -1           0          -2
  -3.0313784205668874E-002   2.6122286856663835E-002          -1           1          -1
   4.6958611301924449E-004  -4.0459658269143109E-004          -1           1           1
   2.5547193157555517E-002  -2.2014197234643842E-002           0          -2          -1
   3.2888864581168381E-002  -2.8340888760715936E-002           0          -1          -2
   8.1063928644377788E-003  -6.9854380623950909E-003           0           1           2
   8.6720966563556909E-003  -7.4729358441524589E-003           0           2           1
   3.0244775098254933E-002  -2.6062489650348099E-002           1          -1          -1
  -4.7058023627653020E-004   4.0545250828235180E-004           1          -1           1
  -8.1268919541565513E-003   7.0031914909127902E-003           1           0           2
   1.1309391167971841E-006  -9.7901160689360052E-007           1           1          -1
   5.8962386636007196E-004  -5.0818352462622402E-004           1           2           0
  -1.8311422151101745E-003   1.5779204307893187E-003           1           2           2
  -8.6886286820276847E-003   7.4872462847628682E-003           2           0           1
  -5.5136141016685306E-004   4.7503526904851123E-004           2           1           0
   1.8351558519329098E-003  -1.5813926015061388E-003           2           1           2
