         718          24          24          24
   1.2211077844869456E-004   4.6126316171733056E-004           0           0           0
 -0.13865049859026637      -0.16051503055699323               -1          -1          -1
 -0.13907941431684917      -0.16085703106251639               -1           0           0
 -0.13907941475863148      -0.16085697640362798                0          -1           0
   2.2063105668421658E-002   2.5550637671360271E-002           0           0          -1
  0.13962751511716651       0.16164620338823063                0           0           1
  -2.2058326822135606E-002  -2.5504036048582167E-002           0           1           0
  -2.2058334967764180E-002  -2.5504036060530880E-002           1           0           0
  -2.2084957499257676E-002  -2.5575938883264673E-002           1           1           1
 -0.57947266426669297      -0.67053102063938608               -1          -1           0
   4.3457828139949794E-003   5.0287268174710430E-003          -1           0          -1
   4.3457884780592542E-003   5.0287383006922814E-003           0          -1          -1
  -4.2422109368849747E-003  -4.9087973753334504E-003           0           1           1
  -4.2422176105807174E-003  -4.9088111971218812E-003           1           0           1
  -2.7108744515928991E-002  -3.1368610216258808E-002           1           1           0
   5.8083462880477952E-005   6.9391423186457380E-005          -2          -1          -1
   5.8070239752244335E-005   6.9388884541672337E-005          -1          -2          -1
  -1.0057689716586920E-002  -1.1635716213561671E-002          -1          -1          -2
   5.6270863121557436E-005   6.2991928973424045E-005          -1           0           1
  -1.0105214370608797E-002  -1.1695567370704551E-002          -1           1           0
   5.6276596140234868E-005   6.3001663903365757E-005           0          -1           1
  -3.3645528040259080E-006  -6.2169971377308692E-006           0           1          -1
  -1.0105216309566924E-002  -1.1695561919731003E-002           1          -1           0
  -3.3668801896624331E-006  -6.2161461008757935E-006           1           0          -1
  -1.0149160178404375E-002  -1.1741591837144039E-002           1           1           2
  -1.6016710777833357E-006   4.7384546493027520E-007           1           2           1
  -1.5997158779537718E-006   4.7278260063488532E-007           2           1           1
   3.7328978121986434E-002   4.3206926518111116E-002          -2          -2          -1
  -1.3237332109397086E-002  -1.5310127842269346E-002          -2          -1          -2
  -3.7333264859131812E-002  -4.3187761155239451E-002          -2          -1           0
   1.3264107201054731E-002   1.5355761041490166E-002          -2           0          -1
  -1.3237335216836647E-002  -1.5310128532358660E-002          -1          -2          -2
  -3.7333283103709147E-002  -4.3187761206120161E-002          -1          -2           0
  -3.7356626557870309E-002  -4.3238947356300420E-002          -1          -1           1
   8.6572383337343052E-003   1.0020889914982749E-002          -1           0          -2
   8.6488827378786853E-003   1.0004722018040516E-002          -1           1          -1
  -1.3253458397374969E-002  -1.5343430282689910E-002          -1           1           1
   1.3264105796492386E-002   1.5355762833451917E-002           0          -2          -1
   8.6572408271538837E-003   1.0020889488719601E-002           0          -1          -2
  -1.3268998512924393E-002  -1.5346749070495306E-002           0           1           2
  -8.6512554309098894E-003  -1.0007461419053461E-002           0           2           1
   8.6488836143675599E-003   1.0004723659326533E-002           1          -1          -1
  -1.3253459139135653E-002  -1.5343430832468309E-002           1          -1           1
  -1.3268999776634514E-002  -1.5346752373930319E-002           1           0           2
  -7.0570318283376815E-003  -8.1683322931040709E-003           1           1          -1
  -7.0555214316332078E-003  -8.1618629590031085E-003           1           2           0
   8.6478281791034246E-003   1.0009998772545067E-002           1           2           2
  -8.6512565454060636E-003  -1.0007463721600791E-002           2           0           1
  -7.0555213819354853E-003  -8.1618631189062738E-003           2           1           0
   8.6478303855220123E-003   1.0009998453390009E-002           2           1           2
   7.0576223105757304E-003   8.1690195223175846E-003           2           2           1
  -4.3826242628250472E-003  -5.0657408489444972E-003          -2          -2          -2
   4.3672556573795028E-003   5.0591203312888959E-003          -2           0           0
   4.3672503743557665E-003   5.0591250932148016E-003           0          -2           0
   1.1356672785580214E-002   1.3140849854031317E-002           0           0          -2
  -4.3431201506415693E-003  -5.0199645604293618E-003           0           0           2
  -1.1358380588674692E-002  -1.3143648313368669E-002           0           2           0
  -1.1358383569474894E-002  -1.3143647858061125E-002           2           0           0
   1.1359451271425743E-002   1.3144063040808802E-002           2           2           2
   5.8169585065375191E-006   2.1674549355339183E-005          -2          -2           0
   4.1914252940072505E-006   1.0938188206508320E-005          -2           0          -2
   4.1914248996526389E-006   1.0938136419068109E-005           0          -2          -2
   4.5745528715804997E-007   6.6261708553420379E-006           0           2           2
   4.5758739125327913E-007   6.6255755978475446E-006           2           0           2
   9.9791630487509056E-007   3.7584647232614415E-006           2           2           0
  -5.8567381562858560E-003  -6.7818515163383698E-003          -3          -2          -2
  -5.8486972463583607E-003  -6.7629780426475073E-003          -3          -1          -1
  -5.8567347913518718E-003  -6.7818530833837600E-003          -2          -3          -2
  -4.8587979940905709E-003  -5.6250011777811979E-003          -2          -2          -3
   5.8595059327859319E-003   6.7754831790069825E-003          -2           0           1
   4.8570049884085354E-003   5.6175456511300750E-003          -2           1           0
  -5.8486984475995957E-003  -6.7629780186960744E-003          -1          -3          -1
  -6.4698448878834228E-003  -7.4830689752976793E-003          -1          -1          -3
  -5.8587875430774240E-003  -6.7842162871664738E-003          -1           0           2
  -6.4762695030137953E-003  -7.4974016063323393E-003          -1           2           0
   5.8595065564626594E-003   6.7754843751154517E-003           0          -2           1
  -5.8587855959596801E-003  -6.7842167699049844E-003           0          -1           2
   3.3662410134032124E-003   3.8931913889086955E-003           0           1          -2
  -3.3669123948744549E-003  -3.8980108368567743E-003           0           2          -1
   4.8570050668087159E-003   5.6175466844731389E-003           1          -2           0
   3.3662410614300389E-003   3.8931911998613638E-003           1           0          -2
   4.8592861163447741E-003   5.6255638148077778E-003           1           1           3
   3.3681371815254104E-003   3.8994312265875730E-003           1           3           1
  -6.4762710726248901E-003  -7.4974011463246233E-003           2          -1           0
  -3.3669145188368042E-003  -3.8980100044266903E-003           2           0          -1
   6.4774162255788288E-003   7.4918220097992044E-003           2           2           3
   3.3657125589449171E-003   3.8925759205801383E-003           2           3           2
   3.3681392747039428E-003   3.8994302054861044E-003           3           1           1
   3.3657127957973836E-003   3.8925758088199673E-003           3           2           2
  -4.1253885232690963E-003  -4.7736477026321025E-003          -3          -2          -1
  -1.0988916598433653E-002  -1.2715715864069275E-002          -3          -1          -2
  -4.1253846569322189E-003  -4.7736484478985031E-003          -2          -3          -1
  -8.1138939239333956E-003  -9.3879720322585462E-003          -2          -1          -3
   4.1341109547057284E-003   4.7837369719146827E-003          -2          -1           1
   8.1178623499719958E-003   9.3944448246099498E-003          -2           1          -1
  -1.0988916267220709E-002  -1.2715716185908933E-002          -1          -3          -2
  -8.1138947870665699E-003  -9.3879716109952303E-003          -1          -2          -3
   4.1341076916378058E-003   4.7837376724671875E-003          -1          -2           1
   5.1358649509491029E-003   5.9429152183271428E-003          -1           1          -2
