         718          24          24          24
   3.1475860545095134E-006   2.2493648661319752E-006           0           0           0
  -8.8150446565592470E-004  -6.2074693216793749E-004          -1          -1          -1
 -0.37889465060630440       0.54402100796698205               -1           0           0
  0.37889464982645865      -0.54402101664741964                0          -1           0
  -2.5724356635524982E-005  -1.8113363589772809E-005           0           0          -1
  -8.8850562522141256E-004  -6.2561270054174636E-004           0           0           1
   1.1254774762189980E-002  -1.6158682811770117E-002           0           1           0
  -1.1253982723734767E-002   1.6159237126648133E-002           1           0           0
  -2.6858339690983112E-005  -1.8910634636563235E-005           1           1           1
  -3.1774432614999201E-006  -2.2654814327821131E-006          -1          -1           0
  -6.4627960144948024E-002   9.2471836024220253E-002          -1           0          -1
   6.4327504171022329E-002  -9.2683404622366433E-002           0          -1          -1
   6.4465991833876621E-002  -9.2884527168907272E-002           0           1           1
  -6.4768614700194849E-002   9.2671444006218850E-002           1           0           1
   4.0862422469478693E-008   2.7385077959959610E-008           1           1           0
   6.4403283916681903E-002  -9.2793015959401384E-002          -2          -1          -1
  -6.4704093130762419E-002   9.2581192910753313E-002          -1          -2          -1
  -7.1394922926559654E-005  -5.0272776887487537E-005          -1          -1          -2
  -6.4845174351887996E-002   9.2781419415248575E-002          -1           0           1
  -3.0660751666211850E-002   4.4023505357080939E-002          -1           1           0
   6.4542198497397715E-002  -9.2994758769176067E-002           0          -1           1
  -8.4371886789654036E-004   1.2159907523743023E-003           0           1          -1
   3.0661063913004841E-002  -4.4023287532147480E-002           1          -1           0
   8.4797528958089458E-004  -1.2129985266916539E-003           1           0          -1
   7.1834979980530674E-005   5.0583183980910815E-005           1           1           2
   8.4533575027480117E-004  -1.2098710681998446E-003           1           2           1
  -8.4170221629141376E-004   1.2124336657646580E-003           2           1           1
  -2.5809134576534591E-005  -1.8178151276651705E-005          -2          -2          -1
   1.4517605386650333E-002  -2.0844563450082398E-002          -2          -1          -2
   1.1291972880111968E-002  -1.6214173874725162E-002          -2          -1           0
  -2.9412789229757362E-005  -3.0567638660709178E-005          -2           0          -1
