         718          24          24          24
  0.10187103173607429      -0.61818082294556909                0           0           0
  0.12350703898347221       0.12077347756329020               -1          -1          -1
  0.17247534906212270      -0.17637870193593796               -1           0           0
  -1.6917988083127833E-002  -3.5406194281306771E-002           0          -1           0
  0.17247497281839075      -0.17637906987158752                0           0          -1
   3.0041130170731751E-002  -4.4228397880180396E-002           0           0           1
 -0.12350701029461325      -0.12077350683957219                0           1           0
   3.0041124294722679E-002  -4.4228332118415842E-002           1           0           0
   1.6917990141627946E-002   3.5406189210367443E-002           1           1           1
  -4.5500075816832675E-003   8.5489284113657586E-004          -1          -1           0
  0.61574640999710673      -0.11567884672928364               -1           0          -1
  -4.5500552373381915E-003   8.5477634441614146E-004           0          -1          -1
   4.5500074427013582E-003  -8.5490558924455114E-004           0           1           1
   2.8846933784617643E-002  -5.4194360729514397E-003           1           0           1
   4.5500666276464072E-003  -8.5478385295486474E-004           1           1           0
   7.5275049688881021E-004  -4.5680557143943481E-003          -2          -1          -1
   1.1524220942332231E-002  -6.6718975793352096E-003          -1          -2          -1
   7.5287351430953988E-004  -4.5679991286101829E-003          -1          -1          -2
   9.9914079584075954E-003   2.6298111834433830E-003          -1           0           1
  -7.5274343580936033E-004   4.5680439942491092E-003          -1           1           0
  -7.2571013206418605E-004   4.4038439041475313E-003           0          -1           1
  -7.5286085389975489E-004   4.5679990529654563E-003           0           1          -1
  -7.2570987479710189E-004   4.4038480852378733E-003           1          -1           0
   9.9913684496852791E-003   2.6297920364715729E-003           1           0          -1
   7.2570989170864242E-004  -4.4038441800679611E-003           1           1           2
   1.1524218626344784E-002  -6.6718958696054091E-003           1           2           1
   7.2571017594062238E-004  -4.4038484794048120E-003           2           1           1
   1.6425019252103809E-002  -1.6796796388048141E-002          -2          -2          -1
  -3.5775904865611163E-002  -1.6121452704447540E-002          -2          -1          -2
  -1.1761731216709030E-002  -1.1501403163940792E-002          -2          -1           0
   4.3545011856620297E-002  -3.1023320313680817E-002          -2           0          -1
   1.6425040380118182E-002  -1.6796775163327150E-002          -1          -2          -2
  -8.1686391660773759E-003  -4.5156934680202895E-003          -1          -2           0
  -1.0226421654213749E-002   7.9715389345348751E-003          -1          -1           1
   4.3545078104435697E-002  -3.1023328325876967E-002          -1           0          -2
   3.5775910137700220E-002   1.6121450559438158E-002          -1           1          -1
   1.1761731237039748E-002   1.1501399018289053E-002          -1           1           1
  -8.1686417840637349E-003  -4.5157016415475404E-003           0          -2          -1
  -1.1761716697126662E-002  -1.1501413698449123E-002           0          -1          -2
   1.0226421554710069E-002  -7.9715403202054794E-003           0           1           2
   1.6425018174625432E-002  -1.6796796746409499E-002           0           2           1
  -1.0226428169617330E-002   7.9715263082824894E-003           1          -1          -1
   6.7604360254840583E-003   3.1189042262948110E-003           1          -1           1
   8.2531779359162737E-003  -5.9394788384943198E-003           1           0           2
   1.1761721067297984E-002   1.1501413524189898E-002           1           1          -1
   1.6425039685696738E-002  -1.6796776379448385E-002           1           2           0
  -8.1686394386554072E-003  -4.5156921192804761E-003           1           2           2
   8.2531768866483824E-003  -5.9394782088690971E-003           2           0           1
   1.0226429084360278E-002  -7.9715265977808626E-003           2           1           0
  -6.7604361389479095E-003  -3.1189042326455110E-003           2           1           2
  -8.1686429645320812E-003  -4.5157007709255926E-003           2           2           1
   6.4123423454882497E-003  -1.1670633009155431E-002          -2          -2          -2
  -2.8527152582951266E-003  -9.9300183741198728E-003          -2           0           0
  -1.2210552744339799E-002   3.0562132117275291E-003           0          -2           0
  -2.8527353659240934E-003  -9.9300577563335400E-003           0           0          -2
   1.1951303562158594E-002  -1.4830222395131034E-003           0           0           2
   6.4123438569565327E-003  -1.1670635265588404E-002           0           2           0
   1.1951306005957341E-002  -1.4830130553630753E-003           2           0           0
  -1.2210553226610271E-002   3.0562138052795899E-003           2           2           2
   1.9335463731288954E-003  -1.1733306283541890E-002          -2          -2           0
   4.7725575535372388E-003  -2.8960983701041526E-002          -2           0          -2
   1.9335484307814762E-003  -1.1733304689889437E-002           0          -2          -2
   1.9335466787819091E-003  -1.1733306075842715E-002           0           2           2
   8.2577268337460214E-004  -5.0110158479463570E-003           2           0           2
   1.9335477802675297E-003  -1.1733304805730333E-002           2           2           0
   4.6973639111763431E-003   8.0655473834329444E-003          -3          -2          -2
   7.7406887129658434E-003  -1.0402251068078580E-002          -3          -1          -1
   4.3062606857489083E-003   4.2109522439536338E-003          -2          -3          -2
   4.6973548455155958E-003   8.0655443521437508E-003          -2          -2          -3
  -6.0136049745197363E-003   6.1497189647497352E-003          -2           0           1
  -7.7406885742529966E-003   1.0402249861265202E-002          -2           1           0
   7.9819114138946091E-003  -7.9385640790943582E-003          -1          -3          -1
   7.7407028101043980E-003  -1.0402243562755435E-002          -1          -1          -3
   5.7919196794899248E-003   5.3509071256457614E-003          -1           0           2
   4.6973644685765663E-003   8.0655462444816067E-003          -1           2           0
  -4.2231195502020185E-003   4.5667634543284305E-003           0          -2           1
   2.9397462072102021E-003   3.2210928125934752E-003           0          -1           2
  -7.7407014352458229E-003   1.0402243926857579E-002           0           1          -2
   4.6973562230145345E-003   8.0655440136336281E-003           0           2          -1
  -4.2231188342770447E-003   4.5667635253380679E-003           1          -2           0
  -6.0136097062237232E-003   6.1497144223749307E-003           1           0          -2
  -2.9397461927131545E-003  -3.2210927337810277E-003           1           1           3
  -4.3062608451929444E-003  -4.2109518525316227E-003           1           3           1
   2.9397483880993776E-003   3.2210954255751456E-003           2          -1           0
   5.7919220330415284E-003   5.3509094837277853E-003           2           0          -1
  -4.2231199884341470E-003   4.5667636763532899E-003           2           2           3
  -7.9819117011704754E-003   7.9385643985344367E-003           2           3           2
  -2.9397484035526976E-003  -3.2210953481309986E-003           3           1           1
  -4.2231189959333285E-003   4.5667638005309650E-003           3           2           2
   1.1687098765725925E-002  -2.1956254699214916E-003          -3          -2          -1
   4.3865063759810606E-003  -8.2407539167547229E-004          -3          -1          -2
   8.9310516823741162E-003  -3.4353054807239685E-003          -2          -3          -1
   4.3865020188190796E-003  -8.2407466704872306E-004          -2          -1          -3
  -8.3333199634625307E-003  -1.9189095225554580E-004          -2          -1           1
  -4.3865060284007636E-003   8.2407505837588774E-004          -2           1          -1
   8.9310530049194446E-003  -3.4353039743853634E-003          -1          -3          -2
   1.1687100352593608E-002  -2.1956240847958628E-003          -1          -2          -3
  -5.4631311653192223E-003   1.0263450898927396E-003          -1          -2           1
  -4.3865014211284508E-003   8.2407489316860174E-004          -1           1          -2
   8.3333198433305986E-003   1.9189038807732126E-004          -1           1           2
   1.1687098783591867E-002  -2.1956258378455660E-003          -1           2           1
  -5.4631318048996725E-003   1.0263435024806373E-003           1          -2          -1
  -8.3333210124989787E-003  -1.9189274513643556E-004           1          -1          -2
   3.0459890724799871E-003  -5.7224228565774544E-004           1          -1           2
   1.1687100317091964E-002  -2.1956239904708913E-003           1           2          -1
  -5.4631312248018832E-003   1.0263453616980479E-003           1           2           3
  -8.9310518147213309E-003   3.4353056664276245E-003           1           3           2
   3.0459892241101565E-003  -5.7224183815665262E-004           2          -1           1
   8.3333213653537779E-003   1.9189288695276160E-004           2           1          -1
  -3.0459891286990564E-003   5.7224229161187217E-004           2           1           3
  -8.9310530002463043E-003   3.4353041371496845E-003           2           3           1
  -3.0459892845455809E-003   5.7224186291001604E-004           3           1           2
  -5.4631320235792808E-003   1.0263434901161411E-003           3           2           1
  -3.2345893845766162E-003   9.0056900038563443E-003          -3          -3          -2
  -2.7822072119979566E-003   1.2275885875264337E-002          -3          -2          -3
  -3.7832373267548697E-004  -8.3269404477650175E-003          -3          -1           0
   1.2152014483195204E-003  -1.1981499361147728E-002          -3           0          -1
  -3.2345911100891090E-003   9.0056888111022023E-003          -2          -3          -3
   3.7832343854077169E-004   8.3269400230577845E-003          -2           1           1
   1.6019686929362028E-003  -4.7264642257339399E-003          -1          -3           0
   9.6797279330290698E-005   4.4073199660206288E-003          -1          -1           2
   1.2152110727477348E-003  -1.1981497174555008E-002          -1           0          -3
  -2.7822064425960624E-003   1.2275885536317515E-002          -1           2          -1
   1.6019677315024057E-003  -4.7264649980909481E-003           0          -3          -1
  -3.7832081068678823E-004  -8.3269390438886672E-003           0          -1          -3
  -9.6797192446719396E-005  -4.4073202715861574E-003           0           1           3
   3.2345893387264635E-003  -9.0056899599035116E-003           0           3           1
  -7.7468761839346169E-004   2.9907264007012638E-003           1          -2           1
   1.9299770341467599E-004  -2.8814447415801882E-003           1           0           3
   3.7832139726787012E-004   8.3269391261230168E-003           1           1          -2
   3.2345907488663212E-003  -9.0056886834476175E-003           1           3           0
   9.6800076436637803E-005   4.4073213058504930E-003           2          -1          -1
  -1.6019690280900329E-003   4.7264644164828964E-003           2           3           3
   1.9299566150950121E-004  -2.8814461310221352E-003           3           0           1
  -9.6800020214153886E-005  -4.4073212979262085E-003           3           1           0
  -7.7468774480479860E-004   2.9907265773190164E-003           3           2           3
  -1.6019677919154192E-003   4.7264650773383293E-003           3           3           2
  -7.7579617008135390E-003   8.1575580480441612E-003          -3          -3          -3
   3.0828903812767472E-003   3.0146585718042219E-003          -3          -3          -1
   4.3051970868531594E-003  -4.4026385413501665E-003          -3          -2           0
   3.2694046835570114E-003   6.6889499253675530E-003          -3          -1          -3
   5.7533057774469213E-003  -8.3840207103648284E-003          -3           0          -2
  -5.4791782773135813E-003  -5.6707317907373298E-003          -3           0           0
   3.3881263595605038E-003  -3.8391569500948880E-003          -2          -3           0
  -2.2988680927172513E-003  -2.7707556322254679E-003          -2          -2           1
   5.7533063531806016E-003  -8.3840214794815605E-003          -2           0          -3
  -3.2694046724986011E-003  -6.6889498981481423E-003          -2           1          -2
   3.0828909180622664E-003   3.0146579208657522E-003          -1          -3          -3
   4.3051973721401375E-003  -4.4026385181396592E-003          -1           2           2
   3.3881257074412250E-003  -3.8391571685888609E-003           0          -3          -2
  -5.8472677303893401E-004  -1.6533011889793394E-003           0          -3           0
   4.3051966821581189E-003  -4.4026392805688978E-003           0          -2          -3
  -5.4791758325665914E-003  -5.6707296112173313E-003           0           0          -3
   1.1843977946667818E-003  -1.9856607270418349E-003           0           0           3
  -2.2988680443477533E-003  -2.7707555576535572E-003           0           2           3
   7.7579612571501873E-003  -8.1575575387284657E-003           0           3           0
  -3.0828902555031469E-003  -3.0146584695625272E-003           0           3           2
  -2.2988697019149136E-003  -2.7707561637803496E-003           1          -2          -2
  -3.3881267197747389E-003   3.8391570192201786E-003           1           3           3
