         718          24          24          24
  -6.7977860530946996E-008   1.5922748235311621E-008           0           0           0
  0.11884934808628017      -0.64554744047438151               -1          -1          -1
  -9.1546209148975988E-002  -1.6854246533174130E-002          -1           0           0
   3.5360220989822822E-003  -1.9207128927494852E-002           0          -1           0
   9.1546213731711942E-002   1.6854221667448606E-002           0           0          -1
   2.7237736998231626E-003   5.0148480437664229E-004           0           0           1
  0.11884934384255133      -0.64554744179082446                0           1           0
  -2.7237804488929518E-003  -5.0147940781983540E-004           1           0           0
   3.5360384732227605E-003  -1.9207130272685159E-002           1           1           1
   4.6539257104433740E-003 -0.11291149997535109               -1          -1           0
   5.7827098898858781E-008   3.8384543830931671E-008          -1           0          -1
   3.5863369352979006E-002 -0.10716553451890928                0          -1          -1
   3.5863409723891251E-002 -0.10716559254609158                0           1           1
   2.8901592016638428E-009   7.5390138156074299E-010           1           0           1
   4.6538980832144597E-003 -0.11291142730361257                1           1           0
   3.5863650385346064E-002 -0.10716551615025265               -2          -1          -1
   9.6183085390039013E-003  -5.2242840060793765E-002          -1          -2          -1
   4.6541526578210909E-003 -0.11291141460702227               -1          -1          -2
  -7.4086587874787465E-003  -1.3639732678332058E-003          -1           0           1
   4.6541661966905401E-003 -0.11291134430330602               -1           1           0
  -4.6730520946802891E-004   1.3963345884686568E-003           0          -1           1
   3.5863651644069475E-002 -0.10716559176021941                0           1          -1
  -6.0649834670183415E-005   1.4712018405082892E-003           1          -1           0
   7.4086535566905819E-003   1.3639668888712499E-003           1           0          -1
  -6.0649202989118104E-005   1.4711987391692050E-003           1           1           2
  -9.6183121234153582E-003   5.2242835991472919E-002           1           2           1
  -4.6730471705401521E-004   1.3963362844639123E-003           2           1           1
   3.5116849515029877E-003   6.4654385440025028E-004          -2          -2          -1
   3.5362616334385531E-003  -1.9207091139703984E-002          -2          -1          -2
   4.5589470220775098E-003  -2.4762552901619522E-002          -2          -1           0
   2.7237859107055976E-003   5.0145147965726896E-004          -2           0          -1
  -3.5115392714512705E-003  -6.4651888712914673E-004          -1          -2          -2
   2.3129720417435834E-003  -1.6018264058329578E-002          -1          -2           0
  -1.4567973077034067E-003  -4.7536734811696180E-003          -1          -1           1
  -2.7237801999804435E-003  -5.0144429058457179E-004          -1           0          -2
   3.5362744704767928E-003  -1.9207080546410370E-002          -1           1          -1
   4.5589410532822037E-003  -2.4762532823411260E-002          -1           1           1
   3.5434398528833046E-003  -1.5791719148537282E-002           0          -2          -1
   4.5589353215833139E-003  -2.4762534387332287E-002           0          -1          -2
   3.0542327715817200E-003  -3.9231615279618900E-003           0           1           2
   3.5115481789502845E-003   6.4647591681936747E-004           0           2           1
