         718          24          24          24
 -0.38863345499467516      -0.56207084492596704                0           0           0
   4.4120153226385267E-002   6.3809402776358520E-002          -1          -1          -1
  -2.0750537901845615E-002  -3.0011080246677643E-002          -1           0           0
  -2.0750550407677218E-002  -3.0011083970282047E-002           0          -1           0
 -0.38863247227146153      -0.56207152378948566                0           0          -1
  -2.4799774964830081E-002  -3.5867305045757129E-002           0           0           1
  -4.4120172864758916E-002  -6.3809415716320317E-002           0           1           0
  -4.4120174822532283E-002  -6.3809390008752756E-002           1           0           0
   2.0750545963599366E-002   3.0011078174196799E-002           1           1           1
   1.0681132286861933E-002   1.5447870967668507E-002          -1          -1           0
  -4.4119581085063871E-002  -6.3809800570919270E-002          -1           0          -1
  -4.4119606242575861E-002  -6.3809809056988021E-002           0          -1          -1
  -1.0681142869168488E-002  -1.5447873262240676E-002           0           1           1
  -1.0681143178431052E-002  -1.5447867054052015E-002           1           0           1
   4.4119601106062549E-002   6.3809785313815259E-002           1           1           0
  -1.0074103482759885E-002  -1.4569950788833217E-002          -2          -1          -1
  -1.0074099866531513E-002  -1.4569948734766707E-002          -1          -2          -1
   2.0750573165001261E-002   3.0011060610698949E-002          -1          -1          -2
   5.5929029688623327E-003   8.0888749676513039E-003          -1           0           1
   1.0074100857536836E-002   1.4569950461993367E-002          -1           1           0
   5.5929012107892541E-003   8.0888743843890009E-003           0          -1           1
  -2.0750577293199814E-002  -3.0011068143331335E-002           0           1          -1
   1.0074096967386550E-002   1.4569952477916318E-002           1          -1           0
  -2.0750578027998314E-002  -3.0011053999774211E-002           1           0          -1
  -5.5929010244391971E-003  -8.0888734885137016E-003           1           1           2
  -1.0074097478312373E-002  -1.4569948941764783E-002           1           2           1
  -1.0074096874211217E-002  -1.4569953902822876E-002           2           1           1
  -1.2971620201676191E-002  -1.8760590901074702E-002          -2          -2          -1
  -1.0074107146514985E-002  -1.4569945171706530E-002          -2          -1          -2
  -2.6760622714907287E-003  -3.8702824936535656E-003          -2          -1           0
  -6.9035047036495028E-003  -9.9843624224615901E-003          -2           0          -1
  -1.0074101556488042E-002  -1.4569945960005925E-002          -1          -2          -2
  -2.6760617780090079E-003  -3.8702820242553153E-003          -1          -2           0
   6.9995461092584700E-003   1.0123309440602756E-002          -1          -1           1
  -1.0681117790951425E-002  -1.5447889991089236E-002          -1           0          -2
   1.0074105847035955E-002   1.4569944076592492E-002          -1           1          -1
   2.6760607109640516E-003   3.8702823543192624E-003          -1           1           1
  -6.9035072582903654E-003  -9.9843602262450152E-003           0          -2          -1
  -1.0681121617796326E-002  -1.5447888889624794E-002           0          -1          -2
  -6.9995472186277748E-003  -1.0123308942517183E-002           0           1           2
  -1.2971622666208587E-002  -1.8760590098165133E-002           0           2           1
   1.0074102330300030E-002   1.4569949004685358E-002           1          -1          -1
   2.6760599011298267E-003   3.8702829246603358E-003           1          -1           1
  -6.9995471595651754E-003  -1.0123308859785940E-002           1           0           2
