1
3.5149443661E+01 4.2213524405E-15
4.4366081711E+01 6.0523750223E-19
15
9.3307812017E-02 2.1823488594E-01
4.9269174030E-01 3.4221017792E-01
1.2155954121E+00 2.6302757794E-01
2.2699495262E+00 1.2642581811E-01
3.6676227218E+00 4.0206864921E-02
5.4253366274E+00 8.5638778036E-03
7.5659162266E+00 1.2124361472E-03
1.0120228568E+01 1.1167439234E-04
1.3130282482E+01 6.4599267620E-06
1.6654407708E+01 2.2263169071E-07
2.0776478899E+01 4.2274303850E-09
2.5623894227E+01 3.9218972670E-11
3.1407519170E+01 1.4565152641E-13
3.8530683306E+01 1.4830270511E-16
4.8026085573E+01 1.6005949062E-20
16
8.7649410479E-02 2.0615171496E-01
4.6269632892E-01 3.3105785495E-01
1.1410577748E+00 2.6579577764E-01
2.1292836451E+00 1.3629693430E-01
3.4370866339E+00 4.7328928694E-02
5.0780186145E+00 1.1299900080E-02
7.0703385350E+00 1.8490709435E-03
9.4383143364E+00 2.0427191531E-04
1.2214223369E+01 1.4844586874E-05
1.5441527369E+01 6.8283193309E-07
1.9180156857E+01 1.8810248411E-08
2.3515905694E+01 2.8623502430E-10
2.8578729743E+01 2.1270790332E-12
3.4583398702E+01 6.2979670025E-15
4.1940452648E+01 5.0504737000E-18
5.1701160340E+01 4.1614623704E-22
17
8.2638214709E-02 1.9533220525E-01
4.3615032356E-01 3.2037535727E-01
1.0751765775E+00 2.6732972636E-01
2.0051935316E+00 1.4512985436E-01
3.2342561240E+00 5.4436943245E-02
4.7735135137E+00 1.4357297766E-02
6.6378292054E+00 2.6628247356E-03
8.8466855112E+00 3.4367972716E-04
1.1425529319E+01 3.0275517838E-05
1.4407823037E+01 1.7685150532E-06
1.7838284731E+01 6.5762728868E-08
2.1778268258E+01 1.4697309322E-09
2.6315317811E+01 1.8169103626E-11
3.1581771680E+01 1.0954013889E-13
3.7796093837E+01 2.6173738822E-16
4.5375716534E+01 1.6729356931E-19
5.5389751790E+01 1.0656263163E-23
18
7.8169166670E-02 1.8558860315E-01
4.1249008526E-01 3.1018176637E-01
1.0165201796E+00 2.6786656715E-01
1.8948885100E+00 1.5297974747E-01
3.0543531132E+00 6.1434917861E-02
4.5042055389E+00 1.7687213081E-02
6.2567250739E+00 3.6601797678E-03
8.3278251566E+00 5.4062278701E-04
1.0737990048E+01 5.6169650512E-05
1.3513656208E+01 4.0153078837E-06
1.6689306282E+01 1.9146698567E-07
2.0310767626E+01 5.8360952686E-09
2.4440681359E+01 1.0717112670E-10
2.9168208663E+01 1.0890987139E-12
3.4627927066E+01 5.3866647484E-15
4.1041816773E+01 1.0498659780E-17
4.8833922716E+01 5.4053984516E-21
5.9090546436E+01 2.6916532692E-25
19
7.4158783757E-02 1.7676847492E-01
3.9126861332E-01 3.0047814361E-01
9.6395734400E-01 2.6759954704E-01
1.7961755821E+00 1.5991337214E-01
2.8936513819E+00 6.8249379976E-02
4.2642155396E+00 2.1239307607E-02
5.9181415616E+00 4.8416273511E-03
7.8686189153E+00 8.0491274738E-04
1.0132423717E+01 9.6524720932E-05
1.2730881464E+01 8.2073052581E-06
1.5691278340E+01 4.8305667247E-07
1.9048993210E+01 1.9049913611E-08
2.2850849761E+01 4.8166846309E-10
2.7160669327E+01 7.3482588396E-12
3.2069122252E+01 6.2022753876E-14
3.7712905801E+01 2.5414308430E-16
4.4317362796E+01 4.0788612968E-19
5.2312902457E+01 1.7077501876E-22
6.2802423154E+01 6.7150646499E-27
20
7.0539889692E-02 1.6874680185E-01
3.7212681800E-01 2.9125436201E-01
9.1658210248E-01 2.6668610287E-01
1.7073065310E+00 1.6600245327E-01
2.7491992553E+00 7.4826064669E-02
4.0489253139E+00 2.4964417309E-02
5.6151749709E+00 6.2025508446E-03
7.4590174537E+00 1.1449623865E-03
9.5943928696E+00 1.5574177303E-04
1.2038802547E+01 1.5401440865E-05
1.4814293443E+01 1.0864863665E-06
1.7948895521E+01 5.3301209096E-08
2.1478788240E+01 1.7579811791E-09
2.5451702793E+01 3.7255024025E-11
2.9932554632E+01 4.7675292516E-13
3.5013434240E+01 3.3728442434E-15
4.0833057057E+01 1.1550143395E-17
4.7619994047E+01 1.5395221406E-20
5.5810795750E+01 5.2864427256E-24
6.6524416526E+01 1.6564566125E-28
21
6.7257817923E-02 1.6142010018E-01
3.5477289532E-01 2.8249356458E-01
8.7366016678E-01 2.6525457551E-01
1.6268699419E+00 1.7131939639E-01
2.6186264105E+00 8.1126625892E-02
3.8546521381E+00 2.8816301768E-02
5.3423692806E+00 7.7342394261E-03
7.0911688132E+00 1.5674813904E-03
9.1127788543E+00 2.3842265876E-04
1.1421771762E+01 2.6930073440E-05
1.4036270698E+01 2.2247907936E-06
1.6978952693E+01 1.3173344974E-07
2.0278509415E+01 5.4439522906E-09
2.3971845587E+01 1.5163662052E-10
2.8107528601E+01 2.7178831181E-12
3.2751497411E+01 2.9425193541E-14
3.7997187819E+01 1.7590740358E-16
4.3985245757E+01 5.0738022272E-19
5.0947351190E+01 5.6597208703E-22
5.9325994120E+01 1.6062609248E-25
7.0255688628E+01 4.0441339271E-30
22
6.4267628745E-02 1.5470198764E-01
3.3896725481E-01 2.7417508233E-01
8.3458998545E-01 2.6340970154E-01
1.5537133868E+00 1.7593460926E-01
2.5000062367E+00 8.7125622172E-02
3.6784203445E+00 3.2752687897E-02
5.0953490690E+00 9.4249002570E-03
6.7588355158E+00 2.0773357527E-03
8.6788533137E+00 3.4916737149E-04
1.0867686894E+01 4.4382193141E-05
1.3340451051E+01 4.2142299011E-06
1.6115811339E+01 2.9406682461E-07
1.9217003685E+01 1.4761938264E-08
2.2673316601E+01 5.1864230257E-10
2.6522319588E+01 1.2305262516E-11
3.0813357945E+01 1.8804655096E-13
3.5613335203E+01 1.7355641391E-15
4.1016968598E+01 8.8314023083E-18
4.7166757849E+01 2.1607186468E-20
5.4297385257E+01 2.0311199676E-23
6.2857096246E+01 4.7979035210E-27
7.3995507009E+01 9.7802465067E-32
23
6.1532037758E-02 1.4851979908E-01
3.2451132915E-01 2.6627634222E-01
7.9887396869E-01 2.6123706747E-01
1.4868863342E+00 1.7991491404E-01
2.3917558298E+00 9.2807882164E-02
3.5177974425E+00 3.6735792595E-02
4.8705603687E+00 1.1260589223E-02
6.4569913068E+00 2.6775401431E-03
8.2856518926E+00 4.9238967287E-04
1.0367009043E+01 6.9566498942E-05
1.2713825028E+01 7.4763615231E-06
1.5341687573E+01 6.0306324125E-07
1.8269742394E+01 3.5883396900E-08
2.1521727851E+01 1.5405512401E-09
2.5127477130E+01 4.6390775303E-11
2.9125175109E+01 9.4469123741E-13
3.3564896563E+01 1.2397411693E-14
3.8514459677E+01 9.8211682680E-17
4.4069807815E+01 4.2818468450E-19
5.0375226603E+01 8.9432388363E-22
5.7668304350E+01 7.1293967953E-25
6.6402873068E+01 1.4107671089E-28
7.7743227285E+01 2.3446147663E-33
24
5.9019852182E-02 1.4281197333E-01
3.1123914620E-01 2.5877410752E-01
7.6609690555E-01 2.5880670727E-01
1.4255975908E+00 1.8332268898E-01
2.2925620586E+00 9.8166272630E-02
3.3707742642E+00 4.0732478151E-02
4.6650837035E+00 1.3226019405E-02
6.1815351187E+00 3.3693490585E-03
7.9275392472E+00 6.7216256409E-04
9.9120980151E+00 1.0446121466E-04
1.2146102712E+01 1.2544721978E-05
1.4642732290E+01 1.1513158127E-06
1.7417992647E+01 7.9608129591E-08
2.0491460083E+01 4.0728589875E-09
2.3887329848E+01 1.5070082263E-10
2.7635937174E+01 3.9177365151E-12
3.1776041352E+01 6.8941810530E-14
3.6358405802E+01 7.8198003825E-16
4.1451720485E+01 5.3501888130E-18
4.7153106445E+01 2.0105174646E-20
5.3608574545E+01 3.6057658646E-23
6.1058531447E+01 2.4518188459E-26
6.9962240035E+01 4.0883015937E-30
8.1498279234E+01 5.5753457883E-35
25
5.6704775453E-02 1.3752601423E-01
2.9901089859E-01 2.5164527376E-01
7.3590955544E-01 2.5617600281E-01
1.3691831160E+00 1.8621549036E-01
2.2013260537E+00 1.0319984811E-01
3.2356758036E+00 4.4714161130E-02
4.4764966151E+00 1.5305232886E-02
5.9290837627E+00 4.1524146329E-03
7.5998993100E+00 8.9209907326E-04
9.4967492209E+00 1.5115601916E-04
1.1629014912E+01 2.0065531802E-05
1.4007957977E+01 2.0677743964E-06
1.6647125597E+01 1.6346520223E-07
1.9562898011E+01 9.7660150621E-09
2.2775241987E+01 4.3277207942E-10
2.6308772391E+01 1.3896009634E-11
3.0194291163E+01 3.1389227925E-13
3.4471097572E+01 4.8026148226E-15
3.9190608804E+01 4.7358853648E-17
4.4422349336E+01 2.8142053798E-19
5.0264574994E+01 9.1649543960E-22
5.6864967174E+01 1.4189400095E-24
6.4466670616E+01 8.2736519441E-28
7.3534234792E+01 1.1688817115E-31
8.5260155562E+01 1.3158315001E-36
26
5.4564482718E-02 1.3261688415E-01
2.8770797911E-01 2.4486736802E-01
7.0801601948E-01 2.5339202213E-01
1.3170813660E+00 1.8864598364E-01
2.1171209446E+00 1.0791234164E-01
3.1110938789E+00 4.8656565449E-02
4.3027708760E+00 1.7482137978E-02
5.6968188262E+00 5.0249838368E-03
7.2989099631E+00 1.1552691607E-03
9.1158628973E+00 2.1179115830E-04
1.1155824955E+01 3.0792526042E-05
1.3428509032E+01 3.5234400910E-06
1.5945503948E+01 3.1415563254E-07
1.8720686145E+01 2.1554568144E-08
2.1770774609E+01 1.1204781177E-09
2.5116093662E+01 4.3290024052E-11
2.8781646873E+01 1.2136891599E-12
3.2798673218E+01 2.3960742226E-14
3.7206982630E+01 3.2052185552E-16
4.2058615924E+01 2.7624942046E-18
4.7423899356E+01 1.4330650747E-20
5.3402185197E+01 4.0648632149E-23
6.0142775690E+01 5.4597632682E-26
6.7891479705E+01 2.7440029620E-29
7.7117999069E+01 3.3064129144E-33
8.9028402750E+01 3.1153822386E-38
27
5.2579898206E-02 1.2804572691E-01
2.7722910599E-01 2.3841884939E-01
6.8216391138E-01 2.5049340652E-01
1.2688141808E+00 1.9066206759E-01
2.0391592783E+00 1.1231094931E-01
2.9958355819E+00 5.2539385475E-02
4.1421944826E+00 1.9740923276E-02
5.4823717160E+00 5.9841135557E-03
7.0213760246E+00 1.4641503609E-03
8.7652027169E+00 2.8849800397E-04
1.0720979046E+01 4.5576544404E-05
1.2897150902E+01 5.7357561192E-06
1.5303724197E+01 5.7020970171E-07
1.7952580164E+01 4.4307691576E-08
2.0857892743E+01 2.6561653165E-09
2.4036690386E+01 1.2089475248E-10
2.7509627634E+01 4.0962644277E-12
3.1302070792E+01 1.0083497672E-13
3.5445670666E+01 1.7490517492E-15
3.9980722621E+01 2.0559670899E-17
4.4959864785E+01 1.5562958638E-19
5.0454196153E+01 7.0812804856E-22
5.6564130902E+01 1.7574959256E-24
6.3440546685E+01 2.0573213356E-27
7.1331848055E+01 8.9580740642E-31
8.0712763847E+01 9.2539936800E-35
9.2802613526E+01 7.4379262773E-40
28
5.0734624850E-02 1.2377884395E-01
2.6748726864E-01 2.3227927690E-01
6.5813662835E-01 2.4751189604E-01
1.2239718084E+00 1.9230711313E-01
1.9667676125E+00 1.1640536172E-01
2.8888833260E+00 5.6345905364E-02
3.9933116593E+00 2.2066364326E-02
5.2837360628E+00 7.0258876356E-03
6.7646034042E+00 1.8206078927E-03
8.4412163283E+00 3.8334430386E-04
1.0319850463E+01 6.5350870807E-05
1.2407903414E+01 8.9713620534E-06
1.4714085164E+01 9.8470122563E-07
1.7248663416E+01 8.5640758527E-08
2.0023783330E+01 5.8368387631E-09
2.3053890135E+01 3.0756388779E-10
2.6356297374E+01 1.2325909527E-11
2.9951966834E+01 3.6821736738E-13
3.3866605517E+01 7.9987905767E-15
3.8132254410E+01 1.2249225051E-16
4.2789672371E+01 1.2711242905E-18
4.7892071634E+01 8.4885877422E-21
5.3511297960E+01 3.4024278597E-23
5.9748796085E+01 7.4194022537E-26
6.6756977284E+01 7.5963424542E-29
7.4786778152E+01 2.8606563882E-32
8.4317837107E+01 2.4677076956E-36
9.6582420628E+01 1.2043901411E-41
29
4.9014489995E-02 1.1978686722E-01
2.5840729792E-01 2.2642938894E-01
6.3574721580E-01 2.4447356536E-01
1.1822010556E+00 1.9362026450E-01
1.8993664980E+00 1.2020699960E-01
2.7893635384E+00 6.0062606052E-02
3.8548761582E+00 2.4444040023E-02
5.0992000887E+00 8.1456248703E-03
6.5263028852E+00 2.2258990961E-03
8.1408997332E+00 4.9828632134E-04
9.9485488936E+00 9.1113489993E-05
1.1955771944E+01 1.3547034632E-05
1.4170205843E+01 1.6278500050E-06
1.6600796552E+01 1.5687206990E-07
1.9258047913E+01 1.2009533101E-08
2.2154345435E+01 7.2205280676E-10
2.5304383763E+01 3.3624013158E-11
2.8725741025E+01 1.1925479057E-12
3.2439666742E+01 3.1562047242E-14
3.6472189714E+01 6.0783312806E-16
4.0855722337E+01 8.2542982456E-18
4.5631467701E+01 7.5940413844E-20
5.0853191516E+01 4.4924380860E-22
5.6593462897E+01 1.5926821441E-24
6.2954728501E+01 3.0646064455E-27
7.0090894596E+01 2.7614358303E-30
7.8255370419E+01 9.1896262700E-34
8.7932593643E+01 7.4921307131E-38
1.0036749160E+02 5.4930899802E-43
30
4.7407180541E-02 1.1604408602E-01
2.4992391675E-01 2.2085112475E-01
6.1483345439E-01 2.4139982759E-01
1.1431958257E+00 1.9463676845E-01
1.8364545546E+00 1.2372841597E-01
2.6965218746E+00 6.3678780369E-02
3.7258145078E+00 2.6860475273E-02
4.9272937658E+00 9.3380708816E-03
6.3045155910E+00 2.6806968913E-03
7.8616932934E+00 6.3512912194E-04
9.6037759855E+00 1.2390745991E-04
1.1536546598E+01 1.9828788439E-05
1.3666744693E+01 2.5893509291E-06
1.6002221189E+01 2.7409428405E-07
1.8552134840E+01 2.3328311650E-08
2.1327204322E+01 1.5807455748E-09
2.4340035765E+01 8.4274791231E-11
2.7605554797E+01 3.4851612349E-12
3.1141586701E+01 1.0990180597E-13
3.4969652008E+01 2.5883126649E-15
3.9116084949E+01 4.4378380597E-17
4.3613652908E+01 5.3659183456E-19
4.8503986164E+01 4.3939462761E-21
5.3841385407E+01 2.3114019430E-23
5.9699121859E+01 7.2743986682E-26
6.6180617794E+01 1.2386449234E-28
7.3441238596E+01 9.7941713359E-32
8.1736810507E+01 2.7571354496E-35
9.1556466523E+01 1.9774255767E-39
1.0415752443E+02 1.8507055082E-44
31
4.5901947621E-02 1.1252789550E-01
2.4198016382E-01 2.1552760818E-01
5.9525389422E-01 2.3830825165E-01
1.1066894995E+00 1.9538830930E-01
1.7775956929E+00 1.2698283289E-01
2.6097034153E+00 6.7186168924E-02
3.6051968023E+00 2.9303224994E-02
4.7667470845E+00 1.0597569915E-02
6.0975545672E+00 3.1851272582E-03
7.6014009492E+00 7.9549548308E-04
9.2827143135E+00 1.6480052127E-04
1.1146649756E+01 2.8229237864E-05
1.3199189576E+01 3.9802902551E-06
1.5447268316E+01 4.5931839842E-07
1.7898929827E+01 4.3075545188E-08
2.0563526337E+01 3.2551249938E-09
2.3451973482E+01 1.9620246675E-10
2.6577081352E+01 9.3190499090E-12
2.9953990872E+01 3.4377541819E-13
3.3600759533E+01 9.6795247029E-15
3.7539164407E+01 2.0368066150E-16
4.1795830870E+01 3.1212689035E-18
4.6403866806E+01 3.3729580485E-20
5.1405314477E+01 2.4672606423E-22
5.6854992869E+01 1.1581010615E-24
6.2826855909E+01 3.2437387272E-27
6.9425277191E+01 4.8789574568E-30
7.6807047764E+01 3.2801807262E-33
8.5230358608E+01 5.8793949536E-37
9.5188939892E+01 2.9520028685E-42
1.0795224383E+02 2.4582394962E-44
32
4.4489365833E-02 1.0921834195E-01
2.3452610952E-01 2.1044310794E-01
5.7688462930E-01 2.3521322967E-01
1.0724487538E+00 1.9590333597E-01
1.7224087764E+00 1.2998378629E-01
2.5283367064E+00 7.0578623866E-02
3.4922132730E+00 3.1760912509E-02
4.6164567697E+00 1.1918214835E-02
5.9039585042E+00 3.7388162946E-03
7.3581267332E+00 9.8080330661E-04
8.9829409242E+00 2.1486491880E-04
1.0783018633E+01 3.9203419680E-05
1.2763697987E+01 5.9345416129E-06
1.4931139756E+01 7.4164045787E-07
1.7292454337E+01 7.6045678791E-08
1.9855860940E+01 6.3506022266E-09
2.2630889013E+01 4.2813829710E-10
2.5628636022E+01 2.3058994919E-11
2.8862101816E+01 9.7993792880E-13
3.2346629154E+01 3.2378016573E-14
3.6100494806E+01 8.1718234660E-16
4.0145719772E+01 1.5421338341E-17
4.4509207996E+01 2.1197918857E-19
4.9224394987E+01 2.0544290142E-21
5.4333721333E+01 1.3470119146E-23
5.9892509162E+01 5.6633914914E-26
6.5975377288E+01 1.4232303042E-28
7.2687628091E+01 1.9816451072E-31
8.0187446978E+01 1.4552591281E-34
8.8735340418E+01 8.9969638235E-38
9.8829542868E+01 8.9665303386E-41
1.1175139810E+02 1.3639452083E-44
33
4.3161135617E-02 1.0609774555E-01
2.2751780280E-01 2.0558298366E-01
5.5961665585E-01 2.3212652350E-01
1.0402685078E+00 1.9620737277E-01
1.6705591961E+00 1.3274485671E-01
2.4519207959E+00 7.3851803888E-02
3.3861553376E+00 3.4223233411E-02
4.4754594984E+00 1.3293975181E-02
5.7224547203E+00 4.3409430950E-03
7.1302243444E+00 1.1922509907E-03
8.7023592306E+00 2.7515822558E-04
1.0443013650E+01 5.3243340992E-05
1.2356973759E+01 8.6095713265E-06
1.4449741682E+01 1.1583779610E-06
1.6727639219E+01 1.2898511486E-07
1.9197936587E+01 1.1809678698E-08
2.1869013525E+01 8.8227664097E-10
2.4750562906E+01 5.3296121341E-11
2.7853851111E+01 2.5755040375E-12
3.1192055546E+01 9.8314133221E-14
3.4780709154E+01 2.9204149568E-15
3.8638296718E+01 6.6307715743E-17
4.2787072078E+01 1.1260986213E-18
4.7254206603E+01 1.3931163421E-20
5.2073451902E+01 1.2148117338E-22
5.7287634541E+01 7.1618148303E-25
6.2952565947E+01 2.7044486233E-27
6.9143513380E+01 6.0809005533E-30
7.5966687014E+01 7.5240770111E-33
8.3581637223E+01 4.0845791687E-36
9.2251139444E+01 1.5946078983E-39
1.0247784434E+02 1.2197410938E-43
1.1555475645E+02 3.9411519309E-46
34
4.1909920020E-02 1.0315038576E-01
2.2091640195E-01 2.0093362434E-01
5.4335369456E-01 2.2905771330E-01
1.0099677655E+00 1.9632330935E-01
1.6217519535E+00 1.3527946839E-01
2.3800146262E+00 7.7002901309E-02
3.2864001540E+00 3.6680933967E-02
4.3429101671E+00 1.4718804216E-02
5.5519292890E+00 4.9902953926E-03
6.9162567117E+00 1.4308099466E-03
8.4391447957E+00 3.4670576855E-04
1.0124346109E+01 7.0871552164E-05
1.1976170701E+01 1.2186620326E-05
1.3999555947E+01 1.7561240277E-06
1.6200152028E+01 2.1107760990E-07
1.8584427107E+01 2.1041408831E-08
2.1159797650E+01 1.7279159840E-09
2.3934791307E+01 1.1596787831E-10
2.6919252581E+01 6.3019775165E-12
3.0124605652E+01 2.7428169246E-13
3.3564194917E+01 9.4387659051E-15
3.7253733351E+01 2.5294403280E-16
4.1211903858E+01 5.1837052025E-18
4.5461183306E+01 7.9479678040E-20
5.0029000541E+01 8.8767892635E-22
5.4949412894E+01 6.9857029536E-24
6.0265621685E+01 3.7139963761E-26
6.6033914924E+01 1.2629880553E-28
7.2330193078E+01 2.5328418106E-31
7.9261554488E+01 2.6527604364E-34
8.6988886815E+01 8.4146686576E-38
9.5777190422E+01 2.8591955381E-42
1.0613344848E+02 1.0823493673E-43
1.1936210668E+02 1.1287991331E-47
35
4.0729209062E-02 1.0036223742E-01
2.1468745274E-01 1.9648238336E-01
5.2801038432E-01 2.2601456693E-01
9.8138617346E-01 1.9627166790E-01
1.5757259476E+00 1.3760074201E-01
2.3122282965E+00 8.0030400464E-02
3.1923979395E+00 3.9125771429E-02
4.2180641250E+00 1.6186726526E-02
5.3914027347E+00 5.6853255718E-03
6.7149632799E+00 1.6972232991E-03
8.1917017588E+00 4.3048506814E-04
9.8250204971E+00 9.2634053064E-05
1.1618816389E+01 1.6870264869E-05
1.3577539357E+01 2.5916721474E-06
1.5706263396E+01 3.3446109573E-07
1.8010773288E+01 3.6077854387E-08
2.0497671107E+01 3.2335690322E-09
2.3174507998E+01 2.3913229816E-10
2.6049948710E+01 1.4473323990E-11
2.9133979210E+01 7.1013552780E-13
3.2438171838E+01 2.7933695087E-14
3.5976028770E+01 8.6948402136E-16
3.9763434105E+01 2.1088459568E-17
4.3819260119E+01 3.9129107972E-19
4.8166197974E+01 5.4327165075E-21
5.2831925058E+01 5.4936900294E-23
5.7850795022E+01 3.9129741502E-25
6.3266373675E+01 1.8829286597E-27
6.9135413884E+01 5.8405583082E-30
7.5534435135E+01 1.1486007041E-32
8.2571405524E+01 1.8215910559E-35
9.0408523864E+01 5.3542384502E-38
9.9312973659E+01 2.4806931356E-40
1.0979599094E+02 4.3588238181E-43
1.2317325318E+02 4.3673918664E-47
36
3.9613206409E-02 9.7720748431E-02
2.0880028565E-01 1.9221751311E-01
5.1351077554E-01 2.2300334470E-01
9.5438115308E-01 1.9607084693E-01
1.5322492254E+00 1.3972138965E-01
2.2482158179E+00 8.2933865665E-02
3.1036614905E+00 4.1550462059E-02
4.1002625457E+00 1.7691908089E-02
5.2400101088E+00 6.4242052543E-03
6.5252333305E+00 1.9920097555E-03
7.9586275090E+00 5.2741253900E-04
9.5432880353E+00 1.1909282938E-04
1.1282751287E+01 2.2887388197E-05
1.3181043900E+01 3.7327718560E-06
1.5242742267E+01 5.1475935569E-07
1.7473044631E+01 5.9756785226E-08
1.9877858933E+01 5.8088933596E-09
2.2463910514E+01 4.6994101350E-10
2.5238875257E+01 3.1413614204E-11
2.8211545677E+01 1.7206577688E-12
3.1392040374E+01 7.6482722521E-14
3.4792071448E+01 2.7278333324E-15
3.8425290765E+01 7.7039018375E-17
4.2307745672E+01 1.6961467068E-18
4.6458490043E+01 2.8576495942E-20
5.0900421503E+01 3.6028010499E-22
5.5661457915E+01 3.3076079592E-24
6.0776240685E+01 2.1371933333E-26
6.6288690680E+01 9.2876910732E-29
7.2256014754E+01 2.5410608025E-31
7.8755338163E+01 2.8341078331E-34
8.5895481429E+01 1.0857609452E-37
9.3839929785E+01 1.7906040711E-38
1.0285801015E+02 1.8810723613E-40
1.1346513549E+02 2.6475894697E-43
1.2698801520E+02 1.1030531349E-46
37
3.8556734186E-02 9.5214651427E-02
2.0322750994E-01 1.8812810087E-01
4.9978706644E-01 2.2002905155E-01
9.2882549935E-01 1.9573734238E-01
1.4911150120E+00 1.4165364252E-01
2.1876690719E+00 8.5713756436E-02
3.0197574676E+00 4.3948621423E-02
3.9889203029E+00 1.9228710878E-02
5.0969845446E+00 7.2048771703E-03
6.3460840606E+00 2.3154716429E-03
7.7386838135E+00 6.3833255864E-04
9.2776089418E+00 1.5081828949E-04
1.0966079631E+01 3.0485618917E-05
1.2807752913E+01 5.2586849951E-06
1.4806772832E+01 7.7161064001E-07
1.6967830862E+01 9.5928412945E-08
1.9296238948E+01 1.0057541962E-08
2.1798018374E+01 8.8440885796E-10
2.4480008591E+01 6.4813973466E-11
2.7350001620E+01 3.9295478117E-12
3.0416909627E+01 1.9542457896E-13
3.3690976143E+01 7.8940023745E-15
3.7184045639E+01 2.5604636110E-16
4.0909912530E+01 6.5799470309E-18
4.4884780415E+01 1.3187190012E-19
4.9127877807E+01 2.0228242286E-21
5.3662301739E+01 2.3219033036E-23
5.8516203220E+01 1.9399942335E-25
6.3724503575E+01 1.1366523353E-27
6.9331470027E+01 4.3001013139E-30
