         718          24          24          24
   4.2617385155610207E-010   5.4251110585698563E-009           0           0           0
 -0.55233575087153441        6.1447557946285036E-003          -1          -1          -1
  0.16905307285539961       -1.8812130352874462E-003          -1           0           0
  0.36451312048469259       -4.0565235094983526E-003           0          -1           0
   1.8769240117426499E-002  -2.0886538826239438E-004           0           0          -1
  -1.8769252903515009E-002   2.0883697954737941E-004           0           0           1
 -0.36451314728419093        4.0552502460773493E-003           0           1           0
 -0.16905306552158508        1.8806606106223818E-003           1           0           0
  0.55233572334285330       -6.1466036252750822E-003           1           1           1
  -2.2274059015700599E-007  -3.4866306519152251E-007          -1          -1           0
  -2.5084045312749147E-009  -1.0584189281558286E-007          -1           0          -1
   1.0666695014613279E-007  -2.3329589015128548E-007           0          -1          -1
  -7.6821428704076934E-008  -2.2593322215904589E-007           0           1           1
  -3.3731513234754289E-009  -1.1223174089695075E-007           1           0           1
   2.1237526172163587E-007  -3.5027373706826120E-007           1           1           0
  -8.4638494047025212E-002   9.4161025931165793E-004          -2          -1          -1
 -0.10757127007635099        1.1968577312269600E-003          -1          -2          -1
  -6.7006156715725504E-002   7.4539182379144801E-004          -1          -1          -2
   1.7632382768777117E-002  -1.9623605913883209E-004          -1           0           1
  -2.2932771731687888E-002   2.5499698710520699E-004          -1           1           0
   4.0565161483116299E-002  -4.5148918849203645E-004           0          -1           1
  -4.0565168043827322E-002   4.5124112193966563E-004           0           1          -1
   2.2932764079850752E-002  -2.5536096338466072E-004           1          -1           0
  -1.7632385086691876E-002   1.9613500386806435E-004           1           0          -1
   6.7006149850212193E-002  -7.4571945798561183E-004           1           1           2
  0.10757126335341764       -1.1969835463272981E-003           1           2           1
   8.4638488730072195E-002  -9.4187284632429348E-004           2           1           1
  -1.3178108945612608E-002   1.4660346572575433E-004          -2          -2          -1
  -1.0720614080481647E-003   1.1873792267358651E-005          -2          -1          -2
  -1.6997894045179381E-002   1.8909933552053873E-004          -2          -1           0
  -4.8917633902318281E-003   5.4438296032260306E-005          -2           0          -1
  -7.9160376969711153E-003   8.8047001854306590E-005          -1          -2          -2
  -1.5049971742603209E-002   1.6745252370256375E-004          -1          -2           0
   1.8869671102962192E-002  -2.1000429187103707E-004          -1          -1           1
  -6.3894751763283689E-003   7.1082167421832564E-005          -1           0          -2
   1.0209224127053261E-002  -1.1365796510584146E-004          -1           1          -1
  -1.5105276883314103E-002   1.6801803610968060E-004          -1           1           1
  -9.7877821201634921E-003   1.0892203759865163E-004           0          -2          -1
  -1.3233425476179783E-002   1.4721455698612227E-004           0          -1          -2
   1.3233427561720327E-002  -1.4727229037291316E-004           0           1           2
   9.7877849919703816E-003  -1.0889436239753061E-004           0           2           1
   1.5105277398358874E-002  -1.6812369568138495E-004           1          -1          -1
  -1.0209228732307844E-002   1.1352551927627233E-004           1          -1           1
   6.3894752003029612E-003  -7.1097654445101627E-005           1           0           2
  -1.8869674521366685E-002   2.0991369986696337E-004           1           1          -1
   1.5049971149632661E-002  -1.6746354045569329E-004           1           2           0
   7.9160311397717866E-003  -8.8117326531015087E-005           1           2           2
   4.8917630222859183E-003  -5.4422102603573466E-005           2           0           1
   1.6997894044643760E-002  -1.8916546297182433E-004           2           1           0
   1.0720604675443718E-003  -1.1978423519232162E-005           2           1           2
   1.3178106697033688E-002  -1.4665607456106153E-004           2           2           1
   4.7243287183229309E-002  -5.2563040448309027E-004          -2          -2          -2
   1.4459738323224497E-002  -1.6089199322249755E-004          -2           0           0
   3.1178155414582256E-002  -3.4693718401738148E-004           0          -2           0
   1.6054157640548576E-003  -1.7865422106553858E-005           0           0          -2
  -1.6054138388206115E-003   1.7870167768220177E-005           0           0           2
  -3.1178157760180077E-002   3.4688788009919029E-004           0           2           0
  -1.4459740278387527E-002   1.6086999341116464E-004           2           0           0
  -4.7243286436501365E-002   5.2569554404090224E-004           2           2           2
  -6.9647167386360362E-003   7.7489999207143922E-005          -2          -2           0
  -2.4516732852668745E-003   2.7282529192256585E-005          -2           0          -2
  -5.0030408157717716E-003   5.5667845167309206E-005           0          -2          -2
   5.0030404837250438E-003  -5.5668095314871592E-005           0           2           2
   2.4516748799631042E-003  -2.7273950915183639E-005           2           0           2
   6.9647168541476043E-003  -7.7500541176741536E-005           2           2           0
   1.5725770071966350E-002  -1.7494376056499715E-004          -3          -2          -2
  -1.5453331623115360E-003   1.7183857158019030E-005          -3          -1          -1
