         718          24          24          24
  0.49718370429619368      -0.40658460802939067                0           0           0
 -0.10850037557785146        8.8728864121244241E-002          -1          -1          -1
 -0.49718476991074018       0.40658330359616845               -1           0           0
   6.4693240035014005E-002  -5.2904333312928362E-002           0          -1           0
   6.4693289556963129E-002  -5.2904383271064920E-002           0           0          -1
  0.10850039250245538       -8.8728810385790668E-002           0           0           1
  0.10850036214632654       -8.8728877791564367E-002           0           1           0
   2.3820141890532432E-002  -1.9479680905461139E-002           1           0           0
  -6.4693236866715312E-002   5.2904328365990197E-002           1           1           1
 -0.10850054750994680        8.8728653576993305E-002          -1          -1           0
 -0.10850048833852396        8.8728693668743586E-002          -1           0          -1
   2.1153760283425756E-002  -1.7298839937030217E-002           0          -1          -1
  0.10850053822230998       -8.8728667468948960E-002           0           1           1
  -2.1153724936939518E-002   1.7298812336552723E-002           1           0           1
  -2.1153757071054366E-002   1.7298834508631178E-002           1           1           0
   6.4693175732406516E-002  -5.2904404377002223E-002          -2          -1          -1
  -9.0214428916316116E-003   7.3774659847468012E-003          -1          -2          -1
  -9.0214503783789812E-003   7.3774732232739374E-003          -1          -1          -2
  -6.4693243269638795E-002   5.2904444868162218E-002          -1           0           1
  -6.4693182496573395E-002   5.2904409849749125E-002          -1           1           0
   9.0214394928275383E-003  -7.3774552854974961E-003           0          -1           1
   9.0214470667394370E-003  -7.3774728827886099E-003           0           1          -1
   6.3730682010636683E-003  -5.2117268813249764E-003           1          -1           0
   6.3730708705476962E-003  -5.2117299492482547E-003           1           0          -1
  -9.0214417905666849E-003   7.3774525781666652E-003           1           1           2
  -9.0214410795722462E-003   7.3774654198217691E-003           1           2           1
  -6.3730680468579871E-003   5.2117255891771181E-003           2           1           1
   9.0214139086223066E-003  -7.3774967754970163E-003          -2          -2          -1
   9.0214016823958500E-003  -7.3775008391182917E-003          -2          -1          -2
   2.1153621762108912E-002  -1.7299009648630435E-002          -2          -1           0
