         718          24          24          24
  0.13152230516049762        4.4760965734109313E-003           0           0           0
  0.38091738340430559        1.2963313074992386E-002          -1          -1          -1
  0.13152210452536869        4.4756725588061610E-003          -1           0           0
   4.6743343045461461E-002   1.5907910734786288E-003           0          -1           0
   4.6743185663089354E-002   1.5907903787850484E-003           0           0          -1
 -0.38091729295426296       -1.2963336762287352E-002           0           0           1
 -0.38091736826794859       -1.2963301581600042E-002           0           1           0
  -4.5741520338931911E-002  -1.5566793004713542E-003           1           0           0
  -4.6743416344032999E-002  -1.5907698092050672E-003           1           1           1
 -0.38091733904324709       -1.2962998206983795E-002          -1          -1           0
 -0.38091727231641298       -1.2962971944282843E-002          -1           0          -1
   9.8857294136155932E-002   3.3642409400513845E-003           0          -1          -1
  0.38091736127160031        1.2962996681777538E-002           0           1           1
  -9.8857317156820418E-002  -3.3642489462910731E-003           1           0           1
  -9.8857338495161581E-002  -3.3642436552714108E-003           1           1           0
  -4.6743847832803262E-002  -1.5907535734164925E-003          -2          -1          -1
   2.9692584628674905E-002   1.0104935987923446E-003          -1          -2          -1
   2.9692647637672848E-002   1.0105003892484196E-003          -1          -1          -2
   4.6743609555981509E-002   1.5907499395630892E-003          -1           0           1
   4.6743791243511398E-002   1.5907065727224663E-003          -1           1           0
  -2.9692601462917596E-002  -1.0105046239105887E-003           0          -1           1
  -2.9692638555955463E-002  -1.0104820201136079E-003           0           1          -1
   1.6628134240083525E-002   5.6586916008259842E-004           1          -1           0
   1.6628103540514409E-002   5.6587397203042603E-004           1           0          -1
   2.9692587017068367E-002   1.0105086986721325E-003           1           1           2
   2.9692556982848981E-002   1.0104787297775060E-003           1           2           1
  -1.6628145473846084E-002  -5.6587177582876334E-004           2           1           1
   2.9692473235912356E-002   1.0104739330283978E-003          -2          -2          -1
   2.9692504740376387E-002   1.0104625600309428E-003          -2          -1          -2
  -9.8857501433793002E-002  -3.3643168400500937E-003          -2          -1           0
  -9.8857496787068386E-002  -3.3642746528525949E-003          -2           0          -1
  -5.2661105446580965E-003  -1.7917904667015156E-004          -1          -2          -2
  -1.3498882905078578E-002  -4.5941964983880074E-004          -1          -2           0
  -2.9692550543806425E-002  -1.0104764257064475E-003          -1          -1           1
  -1.3498893568432936E-002  -4.5940999666271875E-004          -1           0          -2
  -2.9692513707148961E-002  -1.0104658853637932E-003          -1           1          -1
   9.8857477601547034E-002   3.3642831217720612E-003          -1           1           1
   6.4880681807922133E-003   2.2079572073201146E-004           0          -2          -1
   6.4880839039249136E-003   2.2079715694432994E-004           0          -1          -2
   2.9692554890015550E-002   1.0104655118072980E-003           0           1           2
   2.9692486018275000E-002   1.0104722974924765E-003           0           2           1
   1.8787015823223396E-002   6.3933958752038786E-004           1          -1          -1
  -6.4880636559528993E-003  -2.2080086204328330E-004           1          -1           1
  -5.2661366869735261E-003  -1.7918197021889919E-004           1           0           2
  -6.4880879730097154E-003  -2.2079101155708590E-004           1           1          -1
