         718          24          24          24
  0.21124210492033330       -3.5064724653119897E-002           0           0           0
  0.36583659573012273       -6.0726850948505773E-002          -1          -1          -1
 -0.21124196317426797        3.5065503751232199E-002          -1           0           0
   7.9110174228615410E-002  -1.3131909516557357E-002           0          -1           0
   7.9110014985945387E-002  -1.3131865975761561E-002           0           0          -1
 -0.36583611944405470        6.0726820937437559E-002           0           0           1
 -0.36583655288181760        6.0726883966671030E-002           0           1           0
  0.10342654613473287       -1.7168273901386519E-002           1           0           0
  -7.9110180694869595E-002   1.3131933853411520E-002           1           1           1
  0.36583650003777013       -6.0727156079864369E-002          -1          -1           0
  0.36583606737725693       -6.0727091793847277E-002          -1           0          -1
  -1.3409974047476018E-002   2.2260131429184139E-003           0          -1          -1
 -0.36583652738677741        6.0727177475810107E-002           0           1           1
   1.3410041906974811E-002  -2.2260256365710792E-003           1           0           1
   1.3409974383921526E-002  -2.2260096495501690E-003           1           1           0
   7.9110216552553306E-002  -1.3131883842704820E-002          -2          -1          -1
   2.2956035378798680E-003  -3.8099373631434450E-004          -1          -2          -1
   2.2956299970236910E-003  -3.8101724205737663E-004          -1          -1          -2
  -7.9110067453325883E-002   1.3131824681189591E-002          -1           0           1
  -7.9110217067666022E-002   1.3131858505216851E-002          -1           1           0
  -2.2955149970017327E-003   3.8097253143902856E-004           0          -1           1
  -2.2956330313374639E-003   3.8101458424519481E-004           0           1          -1
   2.7848932200154185E-002  -4.6227600832812864E-003           1          -1           0
   2.7848919132568137E-002  -4.6227512022816025E-003           1           0          -1
   2.2955051347146884E-003  -3.8097947449270808E-004           1           1           2
   2.2955945210335693E-003  -3.8099629983692632E-004           1           2           1
  -2.7848935938781502E-002   4.6227616819520378E-003           2           1           1
  -2.2955771537201100E-003   3.8112098345001856E-004          -2          -2          -1
  -2.2955023643581669E-003   3.8109675942569143E-004          -2          -1          -2
  -1.3409961259152225E-002   2.2259780749170986E-003          -2          -1           0
  -1.3410030921448064E-002   2.2259818420943666E-003          -2           0          -1
   5.6216276425533713E-003  -9.3313642097527872E-004          -1          -2          -2
   4.4316566206396976E-003  -7.3560431120681135E-004          -1          -2           0
   2.2956125652367262E-003  -3.8112289610912615E-004          -1          -1           1
   4.4316391850061461E-003  -7.3561653602061323E-004          -1           0          -2
   2.2954967174947977E-003  -3.8111038149898891E-004          -1           1          -1
   1.3409952501479376E-002  -2.2259641760920103E-003          -1           1           1
  -2.4279026658709259E-002   4.0301944048458382E-003           0          -2          -1
  -2.4279030064934710E-002   4.0301922533070127E-003           0          -1          -2
  -2.2956315017280348E-003   3.8112495355892588E-004           0           1           2
  -2.2955878702373440E-003   3.8113860441542488E-004           0           2           1
  -9.7617015139518266E-003   1.6204136632621668E-003           1          -1          -1
   2.4279056293469242E-002  -4.0302082319839949E-003           1          -1           1
   5.6216068699825560E-003  -9.3313926756383950E-004           1           0           2
   2.4279028060163660E-002  -4.0301953733445535E-003           1           1          -1
   5.6216287528571282E-003  -9.3313524591848857E-004           1           2           0
   4.4316525446097248E-003  -7.3562288783615834E-004           1           2           2
   9.7617069274269982E-003  -1.6204156401941764E-003           2           0           1
   9.7617008951397764E-003  -1.6204135221746501E-003           2           1           0
  -2.4279058339192992E-002   4.0302065899701159E-003           2           1           2
  -2.4279024858595122E-002   4.0301928278041622E-003           2           2           1
  -4.4316487857830131E-003   7.3566719324280063E-004          -2          -2          -2
 -0.10342651622529202        1.7168307380165580E-002          -2           0           0
  -1.3834832894408150E-002   2.2965114863377151E-003           0          -2           0
