         718          24          24          24
   1.7479516455745637E-008   3.1293389188370277E-008           0           0           0
 -0.36959144146225659       0.29478250499344305               -1          -1          -1
  -8.0551512382195586E-002   6.4247502320118499E-002          -1           0           0
  -2.4630512109972806E-008  -2.5910212494332319E-008           0          -1           0
   1.5950658517597800E-003  -1.2722116536257155E-003           0           0          -1
   7.4663959433667109E-003  -5.9551016805953838E-003           0           0           1
  -1.9289895030368003E-009  -4.2215662076960168E-009           0           1           0
 -0.37705781660931853       0.30073762269867421                1           0           0
  -7.8956456592519750E-002   6.2975287603864033E-002           1           1           1
 -0.37705746107676108       0.30073806750406090               -1          -1           0
  -5.9041373394201506E-002   4.7090936756278248E-002          -1           0          -1
   7.4663714591339031E-003  -5.9551309513463787E-003           0          -1          -1
   1.1927322152028050E-003  -9.5132137373561167E-004           0           1           1
 -0.36959107785965434       0.29478295934145976                1           0           1
  -6.0234108519555907E-002   4.8042249995617861E-002           1           1           0
  -2.6122200985072258E-002   2.0834663648877511E-002          -2          -1          -1
  -7.8956753981486605E-002   6.2974903701063914E-002          -1          -2          -1
  -3.3923392547770721E-002   2.7056908841527692E-002          -1          -1          -2
  -6.9674498017390733E-003   5.5572622076964246E-003          -1           0           1
  -2.8100651148112769E-003   2.2413100516466278E-003          -1           1           0
   1.5950725447459759E-003  -1.2721934419517480E-003           0          -1           1
   5.5646286120988029E-005  -4.4382752049035300E-005           0           1          -1
  -8.0551838450752852E-002   6.4247098992666757E-002           1          -1           0
  -3.4302677056261853E-002   2.7359426457572850E-002           1           0          -1
  -8.1804864539068781E-003   6.5247547705772216E-003           1           1           2
  -2.7544180142524571E-003   2.1969292885234441E-003           1           2           1
   2.6955943252248708E-002  -2.1499643777354790E-002           2           1           1
   2.6955777631884059E-002  -2.1499854064705035E-002          -2          -2          -1
   4.8142115931010059E-004  -3.8403113875556049E-004          -2          -1          -2
  -3.1640583106523824E-002   2.5236214148781029E-002          -2          -1           0
  -8.8502883102699881E-003   7.0588980107285813E-003          -2           0          -1
  -8.1805592423780764E-003   6.5246630099777391E-003          -1          -2          -2
  -6.0234161705978957E-002   4.8042180550911764E-002          -1          -2           0
  -3.4302590249271611E-002   2.7359537900991753E-002          -1          -1           1
  -8.2344163380985765E-003   6.5676898708073878E-003          -1           0          -2
  -1.8669057934143380E-003   1.4890376411731410E-003          -1           1          -1
   7.7050394812348637E-004  -6.1454360544489523E-004          -1           1           1
   1.1927411381901481E-003  -9.5131371941428755E-004           0          -2          -1
   6.2653567655316256E-004  -4.9972058519437803E-004           0          -1          -2
   9.7208737051024869E-006  -7.7576134446406425E-006           0           1           2
   3.7714165446528885E-005  -3.0081145118187112E-005           0           2           1
  -6.9675304323744466E-003   5.5571623934985766E-003           1          -1          -1
  -5.9041430069567254E-002   4.7090865831668112E-002           1          -1           1
  -3.3923308641335297E-002   2.7057013912470444E-002           1           0           2
  -8.4249229965544844E-003   6.7196353682355252E-003           1           1          -1
  -1.9046218670629837E-003   1.5191183781058958E-003           1           2           0
   4.2536482710461263E-004  -3.3926109229250506E-004           1           2           2
  -2.6122024842297635E-002   2.0834884034794967E-002           2           0           1
  -4.9114631837831604E-004   3.9178685533137905E-004           2           1           0
   3.1014048041030036E-002  -2.4736496967898137E-002           2           1           2
   9.0049232831332093E-003  -7.1822315871538861E-003           2           2           1
   3.1014015681141364E-002  -2.4736538411582652E-002          -2          -2          -2
  -1.2790750426135842E-002   1.0201806616640037E-002          -2           0           0
   3.9989356438073786E-009   1.7221135260832851E-009           0          -2           0
   2.5328061195657595E-004  -2.0201306262442487E-004           0           0          -2
   6.2653575610914698E-004  -4.9972029712207287E-004           0           0           2
  -8.6441025112500585E-010  -1.0045806200714468E-009           0           2           0
  -3.1640547100163056E-002   2.5236259232217565E-002           2           0           0
   1.2537471933159863E-002  -9.9997938482785098E-003           2           2           2
  -4.9119549736842828E-004   3.9172389792692966E-004          -2          -2           0
  -2.1254547394605533E-003   1.6952369915515723E-003          -2           0          -2
   9.7230026903340462E-006  -7.7566918824401681E-006           0          -2          -2
  -4.2938234317459324E-005   3.4247275498971725E-005           0           2           2
   4.8147494897610112E-004  -3.8396351607949492E-004           2           0           2
   2.1683925250008543E-003  -1.7294835970475919E-003           2           2           0
   6.5418945755052887E-003  -5.2177475541852845E-003          -3          -2          -2
   3.4077057968277427E-003  -2.7179663036638467E-003          -3          -1          -1
   1.2537487587919708E-002  -9.9997736164939705E-003          -2          -3          -2
   6.8596480204972110E-003  -5.4711869322595537E-003          -2          -2          -3
  -5.9580547049481614E-003   4.7521009918778164E-003          -2           0           1
  -2.2080783611022319E-003   1.7611463639013514E-003          -2           1           0
  -2.7544452608624791E-003   2.1968943491662259E-003          -1          -3          -1
  -2.7219580195380357E-003   2.1710057938756910E-003          -1          -1          -3
  -1.7313017462414906E-004   1.3808850911131834E-004          -1           0           2
  -8.8539579855055964E-004   7.0618260484680445E-004          -1           2           0
   5.5647290348073862E-005  -4.4380791285169514E-005           0          -2           1
   2.5328098253807525E-004  -2.0201220953690665E-004           0          -1           2
   4.3725191832252373E-005  -3.4873616803717642E-005           0           1          -2
   1.7531944518467309E-005  -1.3984227479747801E-005           0           2          -1
  -2.8100923640984542E-003   2.2412745138339785E-003           1          -2           0
  -2.5364958320123559E-003   2.0230856219515050E-003           1           0          -2
  -4.4386749571198684E-004   3.5402406095548392E-004           1           1           3
  -8.6786266884319107E-004   6.9220054128905223E-004           1           3           1
  -1.2790767434988290E-002   1.0201785265438586E-002           2          -1           0
  -6.9857601147346512E-003   5.5717721712893143E-003           2           0          -1
   5.9442035070775903E-003  -4.7410517671263221E-003           2           2           3
   2.1643539816476004E-003  -1.7262731098450824E-003           2           3           2
   6.6865178232248289E-003  -5.3330984380879111E-003           3           1           1
   3.2360966523394949E-003  -2.5810961669675415E-003           3           2           2
   6.6865102596110624E-003  -5.3331083606007745E-003          -3          -2          -1
   6.5181795794391165E-004  -5.1988462956526686E-004          -3          -1          -2
   9.0049094587776705E-003  -7.1822493920787331E-003          -2          -3          -1
  -1.9167548846216984E-004   1.5287908170977992E-004          -2          -1          -3
  -6.9857518166994296E-003   5.5717827156401912E-003          -2          -1           1
   2.8750694198206953E-004  -2.2931215563713967E-004          -2           1          -1
   4.2535846799744145E-004  -3.3926840710349674E-004          -1          -3          -2
  -4.4386833531044064E-004   3.5402389041629709E-004          -1          -2          -3
  -8.4249139713702265E-003   6.7196470543684746E-003          -1          -2           1
   1.8582823255338342E-004  -1.4821435078429156E-004          -1           1          -2
   8.2357092507915990E-004  -6.5687622515251992E-004          -1           1           2
  -1.0349930971598342E-004   8.2548631077002989E-005          -1           2           1
   7.7050074548116923E-004  -6.1454818087072999E-004           1          -2          -1
  -1.7313056814693257E-004   1.3808813687176869E-004           1          -1          -2
  -8.2344089766188712E-003   6.5676996407196091E-003           1          -1           2
   1.9356944311027107E-004  -1.5439064561865597E-004           1           2          -1
   8.1427847848472763E-004  -6.4946198533096661E-004           1           2           3
  -9.3936799608457412E-005   7.4922961574934300E-005           1           3           2
  -8.8502734578582085E-003   7.0589168238674857E-003           2          -1           1
   1.6245961170559243E-004  -1.2957771704420640E-004           2           1          -1
   6.8596407686559420E-003  -5.4711968422053239E-003           2           1           3
  -2.8932652133404268E-004   2.3076421509157650E-004           2           3           1
   6.5418833736305198E-003  -5.2177611898638404E-003           3           1           2
   6.3189669046205738E-004  -5.0399738987269658E-004           3           2           1
   3.2361085997914749E-003  -2.5810809944100755E-003          -3          -3          -2
