         718          24          24          24
 -0.87846902559092410      -0.11701529595390442                0           0           0
  0.21079010899468217        2.8024286181067823E-002          -1          -1          -1
 -0.21172419791889843       -2.8256394006800974E-002          -1           0           0
  -5.6588473755831356E-002  -7.5293957843994425E-003           0          -1           0
 -0.21024266115179333       -2.8058576620800198E-002           0           0          -1
  -5.6639957703196901E-002  -7.5530619382106045E-003           0           0           1
 -0.21079014304798138       -2.8024292017031896E-002           0           1           0
  -5.6598030610026197E-002  -7.5474454994419477E-003           1           0           0
   5.6588465624177624E-002   7.5294016563720503E-003           1           1           1
  -8.3915339628663706E-005  -9.6821854784807321E-006          -1          -1           0
  -3.9817440106914979E-004  -2.7544878330824723E-004          -1           0          -1
   8.9499462348112342E-005   1.3450589223720195E-005           0          -1          -1
   8.3898381035263890E-005   9.6879776443343070E-006           0           1           1
  -1.8772755501718331E-005  -1.2879208927778527E-005           1           0           1
  -8.9512424431095094E-005  -1.3453914657127776E-005           1           1           0
  -6.4310992144096506E-003  -8.5661433006567803E-004          -2          -1          -1
  -6.6243983184224925E-003  -8.8628441268283928E-004          -1          -2          -1
  -6.5881665741497073E-003  -8.7759687873422885E-004          -1          -1          -2
   6.5803326471633068E-003   8.7260650167545416E-004          -1           0           1
   6.4310843592448640E-003   8.5661941056892356E-004          -1           1           0
   6.2672208379860274E-003   8.3481592597471057E-004           0          -1           1
   6.5881608972193266E-003   8.7759534334790469E-004           0           1          -1
   6.2540002531205671E-003   8.3305898945648530E-004           1          -1           0
   6.6402582549146359E-003   8.8064185080520920E-004           1           0          -1
  -6.2672213427060587E-003  -8.3481296782020797E-004           1           1           2
  -6.6243974865038448E-003  -8.8628517097117483E-004           1           2           1
  -6.2540005435945487E-003  -8.3305708192555760E-004           2           1           1
  -2.0096851846470063E-002  -2.6820687919832040E-003          -2          -2          -1
  -3.3426313581476304E-002  -4.4382176844643493E-003          -2          -1          -2
  -2.0110654728316406E-002  -2.6737104715005401E-003          -2          -1           0
  -3.3494036380549083E-002  -4.4758189099043891E-003          -2           0          -1
  -2.0113007741674828E-002  -2.6842219417747100E-003          -1          -2          -2
  -8.8797121513908683E-003  -1.1794835751465483E-003          -1          -2           0
   8.8849825498420326E-003   1.1868378773990610E-003          -1          -1           1
  -3.3460905999531339E-002  -4.4713953365445539E-003          -1           0          -2
   3.3426309691384881E-002   4.4382246910536060E-003          -1           1          -1
   2.0110648174465083E-002   2.6737109731235732E-003          -1           1           1
  -8.8633245189693698E-003  -1.1773027228259600E-003           0          -2          -1
  -2.0062659292064272E-002  -2.6673326233440662E-003           0          -1          -2
  -8.8849843187277632E-003  -1.1868355704731243E-003           0           1           2
  -2.0096852180946818E-002  -2.6820688899172303E-003           0           2           1
   8.8818841386015188E-003   1.1864275966832418E-003           1          -1          -1
   6.4356499334945957E-003   8.5453473794650349E-004           1          -1           1
  -6.4518285553182711E-003  -8.6212571419248341E-004           1           0           2
   2.0062656567988613E-002   2.6673292990824346E-003           1           1          -1
  -2.0113009662582445E-002  -2.6842228494715348E-003           1           2           0
  -8.8797093392601542E-003  -1.1794827041101521E-003           1           2           2
  -6.4390231678562171E-003  -8.6041858989756846E-004           2           0           1
  -8.8818851730816592E-003  -1.1864261820533841E-003           2           1           0
  -6.4356493948487560E-003  -8.5453381233544954E-004           2           1           2
  -8.8633226493099061E-003  -1.1773019602955765E-003           2           2           1
  -1.5320912902890969E-002  -2.0424845632479567E-003          -2          -2          -2
  -1.5384314049319212E-002  -2.0475794719402459E-003          -2           0           0
   1.1218524554057138E-003   1.5380798539233289E-004           0          -2           0
  -1.5245632203840703E-002  -2.0290753831186501E-003           0           0          -2
   1.1079187358002259E-003   1.4320408589970328E-004           0           0           2
  -1.5320913823612730E-002  -2.0424838656874253E-003           0           2           0
   1.1043822927072451E-003   1.4273750051155900E-004           2           0           0
   1.1218541424456137E-003   1.5380630741449375E-004           2           2           2
  -1.6684519664584983E-002  -2.2224388268904808E-003          -2          -2           0
  -4.1096311798475560E-002  -5.4741783640836206E-003          -2           0          -2
  -1.6658979758266423E-002  -2.2190378761845920E-003           0          -2          -2
  -1.6684518889910162E-002  -2.2224387311728820E-003           0           2           2
  -7.1265868023274951E-003  -9.4928765955908296E-004           2           0           2
  -1.6658979760856674E-002  -2.2190373264378664E-003           2           2           0
   1.3112967986333639E-002   1.7444343572228112E-003          -3          -2          -2
  -1.3112100686125748E-002  -1.7488368090883767E-003          -3          -1          -1
   7.3613354463798663E-003   9.7868696550150610E-004          -2          -3          -2
   1.3109375592054591E-002   1.7439611761187871E-003          -2          -2          -3
   7.3683713675074874E-003   9.8336264605019684E-004          -2           0           1
   1.3112099037872329E-002   1.7488393756207570E-003          -2           1           0
  -9.4443627767251195E-003  -1.2605187369989722E-003          -1          -3          -1
  -1.3126368984039714E-002  -1.7507381008456339E-003          -1          -1          -3
   9.4469609929883729E-003   1.2558731060178284E-003          -1           0           2
   1.3112965724283469E-002   1.7444348889715058E-003          -1           2           0
   5.5420873934633862E-003   7.3952625628660425E-004           0          -2           1
   5.5390295809861585E-003   7.3652001119247886E-004           0          -1           2
   1.3126368846660776E-002   1.7507394872014427E-003           0           1          -2
   1.3109374835982093E-002   1.7439605711556507E-003           0           2          -1
   5.5333100332732900E-003   7.3835646102873289E-004           1          -2           0
   7.3676329385942750E-003   9.8326594160518367E-004           1           0          -2
  -5.5390294942500680E-003  -7.3651997958665803E-004           1           1           3
  -7.3613347873424670E-003  -9.7868792286771975E-004           1           3           1
   5.5270432720884296E-003   7.3492361407319134E-004           2          -1           0
   9.4238674546889348E-003   1.2528012214390880E-003           2           0          -1
   5.5420880907699338E-003   7.3952469962102418E-004           2           2           3
   9.4443637255862967E-003   1.2605180114360478E-003           2           3           2
  -5.5270429995054266E-003  -7.3492392593598149E-004           3           1           1
   5.5333104696759748E-003   7.3835479995743936E-004           3           2           2
  -4.7521783190582223E-006  -4.8702855086026412E-006          -3          -2          -1
   8.7572233840819880E-007  -1.4963779591696317E-006          -3          -1          -2
  -2.5789794614557511E-003  -3.4665772892127035E-004          -2          -3          -1
  -6.6496395003206057E-006  -2.4952268245146815E-006          -2          -1          -3
  -2.5702079686075107E-003  -3.3923140355631820E-004          -2          -1           1
  -8.7611581232212021E-007   1.4984423385081611E-006          -2           1          -1
  -2.5774240268086933E-003  -3.4644840541353669E-004          -1          -3          -2
  -1.0407999403197378E-005  -5.6169256733794164E-006          -1          -2          -3
   4.7500480033419913E-006   2.6147405517120823E-006          -1          -2           1
   6.6492333755904246E-006   2.4973807019829620E-006          -1           1          -2
   2.5702073576777057E-003   3.3923210624276748E-004          -1           1           2
  -4.7522716130713300E-006  -4.8703288181253616E-006          -1           2           1
   2.3528866791053248E-006   2.2930624760008334E-006           1          -2          -1
  -2.5637938000502860E-003  -3.3838201721148422E-004           1          -1          -2
  -3.0037129796760423E-006  -1.5067887711082872E-006           1          -1           2
  -1.0408244737388241E-005  -5.6176063147214748E-006           1           2          -1
   4.7507234063672926E-006   2.6142255536581740E-006           1           2           3
   2.5789796551623605E-003   3.4665754320655330E-004           1           3           2
  -9.7140537351440886E-007  -1.2358869199358219E-006           2          -1           1
   2.5637934731588112E-003   3.3838231890594595E-004           2           1          -1
   3.0039024017132986E-006   1.5061652557550076E-006           2           1           3
   2.5774242957490355E-003   3.4644793205138263E-004           2           3           1
   9.7159087398083935E-007   1.2351211479003050E-006           3           1           2
   2.3533662820669212E-006   2.2922233049264085E-006           3           2           1
   1.2313481123520740E-002   1.6408554010832826E-003          -3          -3          -2
   1.7219354651474686E-002   2.2939647221441976E-003          -3          -2          -3
  -1.2316036810525472E-002  -1.6398860051526692E-003          -3          -1           0
  -1.7220423553703491E-002  -2.2935387811818895E-003          -3           0          -1
   1.2307146994874943E-002   1.6400106502617844E-003          -2          -3          -3
   1.2316035829738866E-002   1.6398869801258985E-003          -2           1           1
  -6.4957034652560509E-003  -8.6555901580725016E-004          -1          -3           0
   6.5013533892633035E-003   8.6569625643784774E-004          -1          -1           2
  -1.7216215496748614E-002  -2.2929781917239885E-003          -1           0          -3
   1.7219353576165428E-002   2.2939663127546691E-003          -1           2          -1
  -6.4878916893496147E-003  -8.6451814798713957E-004           0          -3          -1
  -1.2299875706572944E-002  -1.6377344059677890E-003           0          -1          -3
  -6.5013536438663999E-003  -8.6569637244244342E-004           0           1           3
  -1.2313480481196603E-002  -1.6408558773641840E-003           0           3           1
   4.1758129442046495E-003   5.5633875583902307E-004           1          -2           1
  -4.1819806837932435E-003  -5.5694963968492303E-004           1           0           3
   1.2299875433800893E-002   1.6377345246601895E-003           1           1          -2
  -1.2307146956340621E-002  -1.6400110258144077E-003           1           3           0
   6.4800337984290387E-003   8.6285705946081916E-004           2          -1          -1
   6.4957039914611721E-003   8.6555934925532790E-004           2           3           3
  -4.1688913721209774E-003  -5.5520678881038977E-004           3           0           1
  -6.4800336981745794E-003  -8.6285720879445164E-004           3           1           0
   4.1758133322388567E-003   5.5633897710090146E-004           3           2           3
   6.4878919680050806E-003   8.6451830061867307E-004           3           3           2
   9.8201942707733785E-003   1.3104833027130676E-003          -3          -3          -3
   5.2701159146590843E-003   7.0066030555108972E-004          -3          -3          -1
  -5.2780726473996408E-003  -7.0439894131973132E-004          -3          -2           0
   1.0694454385621640E-002   1.4228998190987680E-003          -3          -1          -3
  -1.0700786525294307E-002  -1.4270269585224841E-003          -3           0          -2
  -9.8173304355870551E-003  -1.3053042819259780E-003          -3           0           0
  -4.7031609151663347E-003  -6.2751017608418474E-004          -2          -3           0
  -4.6995319821587110E-003  -6.2496411748955757E-004          -2          -2           1
  -1.0699889847592833E-002  -1.4269028867603872E-003          -2           0          -3
  -1.0694453949649133E-002  -1.4228990606922954E-003          -2           1          -2
   5.2637946934568393E-003   6.9981984709269630E-004          -1          -3          -3
  -5.2780727419448701E-003  -7.0439909810763083E-004          -1           2           2
  -4.6923124255543016E-003  -6.2606349595778249E-004           0          -3          -2
