         718          24          24          24
  -4.6282137313144998E-004  -1.5040741847276832E-004           0           0           0
  0.15086061275411641       0.15073388701152632               -1          -1          -1
  0.15117085896937446       0.15119368750627216               -1           0           0
  -2.3951798406614315E-002  -2.3923368365608540E-002           0          -1           0
  0.15010898893115096       0.15013154286193334                0           0          -1
   2.3903804156428315E-002   2.3915726435099861E-002           0           0           1
 -0.15086058675131356      -0.15073385784208038                0           1           0
   2.3880234000856763E-002   2.3892158712739378E-002           1           0           0
   2.3951799529265756E-002   2.3923364692268610E-002           1           1           1
  -4.5598347061365846E-003  -4.5582130286617398E-003          -1          -1           0
  0.62648475975400697       0.62626855152261407               -1           0          -1
  -4.6727630495983427E-003  -4.6711999161290841E-003           0          -1          -1
   4.5598383088661359E-003   4.5582088327279302E-003           0           1           1
   2.9392232341523758E-002   2.9382090029593536E-002           1           0           1
   4.6727665557475227E-003   4.6712070518939086E-003           1           1           0
  -6.5877767326198098E-005  -6.3401670561172952E-005          -2          -1          -1
   1.0963435013118687E-002   1.0961989057712633E-002          -1          -2          -1
   5.8627989237551893E-005   6.1141544605026281E-005          -1          -1          -2
   1.1020160862925558E-002   1.1014035730531051E-002          -1           0           1
   6.5885762416155840E-005   6.3404210424866894E-005          -1           1           0
   5.9290821193007159E-006   3.7399808341502712E-006           0          -1           1
  -5.8623094297314339E-005  -6.1131079338413384E-005           0           1          -1
   5.4899782178895792E-007  -1.6360802252052033E-006           1          -1           0
   1.0920677145716835E-002   1.0914560759438530E-002           1           0          -1
  -5.9287176647321882E-006  -3.7411528927644850E-006           1           1           2
   1.0963431828389231E-002   1.0961985431404673E-002           1           2           1
  -5.4844626754524541E-007   1.6351120676516644E-006           2           1           1
   1.4330527166260293E-002   1.4332711599701431E-002          -2          -2          -1
  -4.0354676426351890E-002  -4.0328722184816125E-002          -2          -1          -2
  -1.4374689982224393E-002  -1.4362580718868522E-002          -2          -1           0
   4.0334120553045805E-002   4.0332244934433749E-002          -2           0          -1
   1.4342230642018741E-002   1.4344432883732170E-002          -1          -2          -2
  -9.3686313605046111E-003  -9.3622584971428426E-003          -1          -2           0
  -9.3529008107930706E-003  -9.3528072331241132E-003          -1          -1           1
   4.0304593951787114E-002   4.0302694270865649E-002          -1           0          -2
   4.0354679142057315E-002   4.0328721906514195E-002          -1           1          -1
   1.4374690396534457E-002   1.4362578825157298E-002          -1           1           1
  -9.3660948905667438E-003  -9.3597287905197030E-003           0          -2          -1
  -1.4340353993076075E-002  -1.4328273312017147E-002           0          -1          -2
   9.3529010127621805E-003   9.3528048115919526E-003           0           1           2
   1.4330525950363550E-002   1.4332709508869119E-002           0           2           1
  -9.3631958256443059E-003  -9.3631048940581631E-003           1          -1          -1
   7.6499534856259510E-003   7.6450412344165582E-003           1          -1           1
   7.6435481474568280E-003   7.6431830376151892E-003           1           0           2
   1.4340354155111548E-002   1.4328276688287626E-002           1           1          -1
   1.4342230037140812E-002   1.4344431904751738E-002           1           2           0
  -9.3686309937126133E-003  -9.3622569725194896E-003           1           2           2
   7.6429025668240105E-003   7.6425359030236964E-003           2           0           1
   9.3631960980150100E-003   9.3631050526345235E-003           2           1           0
  -7.6499529804530762E-003  -7.6450410802539268E-003           2           1           2
  -9.3660950236740953E-003  -9.3597291946436109E-003           2           2           1
   4.6993996804937177E-003   4.7032256324530423E-003          -2          -2          -2
  -4.6939043602048708E-003  -4.6868072517456602E-003          -2           0           0
  -1.2303003234619723E-002  -1.2299153316380649E-002           0          -2           0
  -4.7369548105536353E-003  -4.7298995513133327E-003           0           0          -2
   1.2305651944318824E-002   1.2301008068934628E-002           0           0           2
   4.6994023747802477E-003   4.7032289571305383E-003           0           2           0
   1.2302674874325455E-002   1.2298036033789300E-002           2           0           0
  -1.2303003197266887E-002  -1.2299151643653724E-002           2           2           2
  -1.0793503934152697E-005  -4.8776801575030400E-006          -2          -2           0
  -2.1629489717265508E-005  -6.9358125547130096E-006          -2           0          -2
  -6.7227781247817336E-006  -8.1450428882941846E-007           0          -2          -2
  -1.0793148456625070E-005  -4.8779427554554281E-006           0           2           2
  -3.7320533905096851E-006  -1.2087621866012907E-006           2           0           2
  -6.7228047081640804E-006  -8.1472974941380231E-007           2           2           0
   6.3367262561872207E-003   6.3298780838356673E-003          -3          -2          -2
   6.3180931332620415E-003   6.3205650110013598E-003          -3          -1          -1
   5.2515585611498132E-003   5.2471372939368339E-003          -2          -3          -2
   6.3249925154010740E-003   6.3181519396548775E-003          -2          -2          -3
  -5.2440284405544397E-003  -5.2448268305009694E-003          -2           0           1
  -6.3180925682856711E-003  -6.3205659122033677E-003          -2           1           0
   7.0088581009661163E-003   7.0097857209420562E-003          -1          -3          -1
   6.3160166016229665E-003   6.3185011172609100E-003          -1          -1          -3
   7.0228677755777265E-003   7.0170937682150431E-003          -1           0           2
   6.3367259472341961E-003   6.3298787617603993E-003          -1           2           0
  -3.6456745427189251E-003  -3.6463792790329096E-003           0          -2           1
   3.6505180407422990E-003   3.6472955694614997E-003           0          -1           2
  -6.3160161885337891E-003  -6.3185011891913768E-003           0           1          -2
   6.3249935335112743E-003   6.3181529046516614E-003           0           2          -1
  -3.6443403504302324E-003  -3.6450427229395184E-003           1          -2           0
  -5.2435849858916417E-003  -5.2443841346549837E-003           1           0          -2
  -3.6505178595148168E-003  -3.6472952814856057E-003           1           1           3
  -5.2515588182384552E-003  -5.2471377020351468E-003           1           3           1
   3.6511065182641190E-003   3.6478872106505997E-003           2          -1           0
   7.0146675136685847E-003   7.0089052289260033E-003           2           0          -1
  -3.6456745485562610E-003  -3.6463779091857936E-003           2           2           3
  -7.0088580664699560E-003  -7.0097853604187610E-003           2           3           2
  -3.6511063253834536E-003  -3.6478871252067628E-003           3           1           1
  -3.6443406004099347E-003  -3.6450415037302510E-003           3           2           2
   1.1901418618146368E-002   1.1897309036862298E-002          -3          -2          -1
   4.4659645719183636E-003   4.4644175162681429E-003          -3          -1          -2
   8.7880613227653316E-003   8.7859417963796118E-003          -2          -3          -1
   4.4565293925170639E-003   4.4549953992636081E-003          -2          -1          -3
  -8.7942662194992506E-003  -8.7903164265250959E-003          -2          -1           1
  -4.4659638995873828E-003  -4.4644190928174003E-003          -2           1          -1
   8.7835459017051743E-003   8.7814286355927980E-003          -1          -3          -2
   1.1883211023371171E-002   1.1879111782846410E-002          -1          -2          -3
  -5.5642985239979133E-003  -5.5623782995417176E-003          -1          -2           1
  -4.4565299498683531E-003  -4.4549962756200365E-003          -1           1          -2
   8.7942663423381667E-003   8.7903153200114392E-003          -1           1           2
   1.1901418491477965E-002   1.1897308598073758E-002          -1           2           1
  -5.5617706032804453E-003  -5.5598518283578157E-003           1          -2          -1
  -8.7827358053449937E-003  -8.7787928523401556E-003           1          -1          -2
   3.1025457855799179E-003   3.1014758113868265E-003           1          -1           2
   1.1883211015510608E-002   1.1879112354934955E-002           1           2          -1
  -5.5642981593431416E-003  -5.5623769497535752E-003           1           2           3
  -8.7880612036797066E-003  -8.7859415401160233E-003           1           3           2
   3.1027852864213140E-003   3.1017140524513824E-003           2          -1           1
   8.7827356309545905E-003   8.7787929638138348E-003           2           1          -1
  -3.1025456808356829E-003  -3.1014751771420769E-003           2           1           3
  -8.7835461680350439E-003  -8.7814289547557718E-003           2           3           1
  -3.1027852728916336E-003  -3.1017135439847586E-003           3           1           2
  -5.5617705701616008E-003  -5.5598512632604891E-003           3           2           1
  -1.8353497749570955E-003  -1.8390821017297487E-003          -3          -3          -2
  -7.9083311332988834E-004  -7.9667436100076274E-004          -3          -2          -3
  -1.8500493675252016E-003  -1.8450443351368433E-003          -3          -1           0
  -8.1023151687860384E-004  -8.0383708320310213E-004          -3           0          -1
  -1.8342497256948391E-003  -1.8379809339357784E-003          -2          -3          -3
   1.8500491194121305E-003   1.8450436849841122E-003          -2           1           1
   8.6324514406141287E-004   8.6525026901214527E-004          -1          -3           0
   8.6878054022753988E-004   8.6617436050287749E-004          -1          -1           2
  -8.0761671125703530E-004  -8.0122474918901054E-004          -1           0          -3
  -7.9083315836263725E-004  -7.9667573494664613E-004          -1           2          -1
   8.6176391003427654E-004   8.6376633681252456E-004           0          -3          -1
  -1.8454218911318793E-003  -1.8404221931046425E-003           0          -1          -3
  -8.6878044366619589E-004  -8.6617455228189181E-004           0           1           3
   1.8353501058121779E-003   1.8390819414608589E-003           0           3           1
