         718          24          24          24
  -5.4392438454254719E-009  -9.3973410080001212E-008           0           0           0
  -3.3430729126616936E-007  -1.8398654714020416E-008          -1          -1          -1
 -0.17438732786227862      -0.11885554686655646               -1           0           0
   8.3724612489212202E-009   1.3821921982966911E-008           0          -1           0
  -1.4877061895533396E-007   2.7295530765108093E-008           0           0          -1
   1.2783622909801728E-002  -1.8752100773947740E-002           0           0           1
  -1.2784374916317802E-002   1.8752305681425163E-002           0           1           0
  -1.7104987997530843E-007   9.1740505735786239E-008           1           0           0
 -0.17438805444265332      -0.11885574225119187                1           1           1
 -0.27263601374809449      -0.14581191780709246               -1          -1           0
 -0.23539344311784427      -0.20044208650109693               -1           0          -1
   1.7546175893105026E-007   2.2391903541687302E-008           0          -1          -1
  -2.1748086929376494E-007   2.4281453801635872E-009           0           1           1
 -0.23539436344400108      -0.20044145800179342                1           0           1
 -0.27263655723997993      -0.14581262404031262                1           1           0
   3.7254202235172375E-002   2.5390937820834850E-002          -2          -1          -1
  0.23539434142030452       0.20044271751710516               -1          -2          -1
  0.27263619216782686       0.14581309125955860               -1          -1          -2
  -1.5071347901642735E-003  -1.2832214727543625E-003          -1           0           1
  -1.7456357708897192E-003  -9.3346664852107602E-004          -1           1           0
   2.7309899424558504E-003  -4.0059409154182607E-003           0          -1           1
  -2.7311049918560659E-003   4.0060802886792979E-003           0           1          -1
  0.27263608568949155       0.14581272262000644                1          -1           0
  0.23539438465519871       0.20044227040746296                1           0          -1
  -1.7456358019628576E-003  -9.3353872006298377E-004           1           1           2
  -1.5071289778105003E-003  -1.2832841212443331E-003           1           2           1
  -3.7254378864822496E-002  -2.5391005293490709E-002           2           1           1
   6.9490246648096901E-002   4.7361905855834927E-002          -2          -2          -1
   6.9490177210510970E-002   4.7362045908405682E-002          -2          -1          -2
  -2.6945254714671549E-002  -1.5593655681101083E-002          -2          -1           0
  -2.4365445113628370E-002  -1.9377890468688794E-002          -2           0          -1
  0.17438793360326171       0.11885701708112857               -1          -2          -2
