         718          24          24          24
   4.1548438698325815E-008  -9.7411404570514470E-008           0           0           0
  -1.0560882754339123E-007  -2.1178905965749270E-007          -1          -1          -1
  -2.2105579050843399E-002   5.1386027622157254E-003          -1           0           0
   8.5854591932099694E-008  -2.0251720277901523E-008           0          -1           0
  -2.3813152716371819E-007  -5.8229920886271696E-008           0           0          -1
   4.7753955662680161E-002  0.20556578718222029                0           0           1
  -4.7754661892441888E-002 -0.20556637729603461                0           1           0
  -8.1100054959950621E-008  -4.2002586575623556E-008           1           0           0
  -2.2106034995023532E-002   5.1378482353824015E-003           1           1           1
 -0.10175946104750788      -0.29194529490451038               -1          -1           0
   3.7360592418263949E-002  0.30691435144003076               -1           0          -1
   1.1506551653291808E-007   8.7019828136555163E-008           0          -1          -1
  -1.7443599417243560E-007  -1.9171742097941103E-007           0           1           1
   3.7360044615875249E-002  0.30691378559282545                1           0           1
 -0.10176001034927386      -0.29194606582565519                1           1           0
   4.7223934304841146E-003  -1.0977706110967310E-003          -2          -1          -1
  -3.7360780977211294E-002 -0.30691364142673033               -1          -2          -1
  0.10176053288617017       0.29194616114626099               -1          -1          -2
   2.3911264441519025E-004   1.9651253193303663E-003          -1           0           1
  -6.5143503776868305E-004  -1.8692031323246702E-003          -1           1           0
   1.0201588193162015E-002   4.3914830824204942E-002           0          -1           1
  -1.0201749209088500E-002  -4.3914964997328443E-002           0           1          -1
  0.10176056969735979       0.29194553154976499                1          -1           0
  -3.7360384158421411E-002 -0.30691304956320475                1           0          -1
  -6.5139217097175280E-004  -1.8691915774541375E-003           1           1           2
   2.3914709682966624E-004   1.9650854759930116E-003           1           2           1
  -4.7224827863830915E-003   1.0976004843384786E-003           2           1           1
   8.8088084538970914E-003  -2.0474354315509744E-003          -2          -2          -1
   8.8088275170203050E-003  -2.0473124024409351E-003          -2          -1          -2
  -8.0705030336694766E-003  -1.9985526243901725E-002          -2          -1           0
   1.5661936034067226E-003   2.1497293205934711E-002          -2           0          -1
   2.2106215465723229E-002  -5.1375067884541215E-003          -1          -2          -2
  -1.9029434365588106E-002  -8.1914184501355597E-002          -1          -2           0
  -9.2560209591322253E-003  -2.9723750191536374E-002          -1          -1           1
   1.9029444017285811E-002   8.1914232115313734E-002          -1           0          -2
   4.7950962446896856E-003   3.0760633945998275E-002          -1           1          -1
   1.2753835316987787E-003  -2.9644173415429903E-004          -1           1           1
  -4.7755624076072159E-002 -0.20556576298777329                0          -2          -1
   4.7755230889964834E-002  0.20556546917921831                0          -1          -2
   2.7552148764083345E-003   1.1860093039670000E-002           0           1           2
  -2.7552204156929159E-003  -1.1860112666437246E-002           0           2           1
   2.2106141144380632E-002  -5.1377871959243718E-003           1          -1          -1
   1.9029451181429277E-002   8.1914154658780741E-002           1          -1           1
